C1,Q1_percent,C2,C1^2,C1 Q1_percent,C1 C2,Q1_percent^2,Q1_percent C2,C2^2,replicate
-0.3195778200586693,-0.10854496816697129,-0.5320349747349099,0.5081848081301864,-1.0824688719580715,-0.08401566639431322,0.12174505961029347,1.142752342712501,-0.08035801380078568,62
-0.04033341545590436,0.8607290077322183,-0.3125441257336599,0.3837271953041251,-1.2412103388494018,-0.21274504719376194,-0.06451905819496133,0.5135918095952808,-0.0854119380304969,63
0.2470523889098794,-0.3138828530718802,-0.3366193001061983,0.11726881776633194,-0.5907844834989203,-0.2819923789315204,0.022910177074058784,0.8237487032250469,-0.07174159298677384,64
-0.08148505331558793,-0.36046406374987255,-0.3366632622773413,0.27842255853751235,-0.7995836588572244,-0.12933636363764678,0.3617391508743208,0.8484909286389007,-0.18525222162775457,65
0.013529170911678155,0.5948974543344638,-0.24468302229458108,0.3108453153599279,-1.395533950125332,-0.24479786352983196,-0.0477076330993127,0.8466024589010367,-0.24892741595202997,66
-0.028352554501382212,0.4408103895348365,-0.3477146291025118,0.23564215396630153,-1.101382225928819,-0.1410968329927367,0.0060733350192196936,0.6167341011691851,-0.12751335261720922,67
-0.04425687179283887,0.7074008673015482,-0.27588981591535505,0.4883978120058051,-1.2043200780630798,-0.16705765579151272,0.05275167541251919,0.47288128326282075,-0.08739368979797096,68
0.23450204136440148,0.3295770064305266,-0.15495676583257734,0.29919590600331347,-1.0026288241596555,-0.2696673802002845,0.13668317242240366,0.4787172658635584,-0.01956095916814671,69
0.5501422912192798,0.35025062920899613,-0.3300329629263928,-0.10356837624086576,-0.907884814100305,-0.300399938006805,0.19196730841063944,0.37385944803201393,0.2695979471179118,70
0.3252250754061427,0.5932002285688849,-0.2224252839051666,0.12435008837737664,-1.229247423333718,-0.3389917411159788,0.042916718667683804,0.6470062959664417,-0.013375831868877442,71
-0.15534617339978124,-0.44502126091803346,-0.49945833278061136,0.2814906782294984,-0.6912012944824771,0.014143457046096123,0.49786502554455797,0.771613820366595,-0.03190094023789178,72
0.29231499134151856,0.25766492865631613,-0.008941577906784726,0.40456967872029137,-1.2447536714670493,-0.43809968653055575,0.15123835212702105,0.8645131025163155,-0.1780632779708313,73
0.17796679236534588,-0.34685883422940067,-0.23322895497940954,0.2989537014838389,-1.0764178911173357,-0.3459097689581903,0.3377426059374505,1.0432429536926393,-0.223754290029252,74
-0.2691001253232622,-0.3613858922729164,-0.3012070654472739,0.5353657005187611,-0.8257780817915513,-0.1669136322584755,0.13039009506831434,1.1481005120535668,-0.24500269924334248,75
-0.21686211413949244,-0.1310663701173475,-0.32723079740435307,0.3223831590698775,-0.6919788885943687,-0.046467275250766535,0.2679789950294308,0.7996049826615073,-0.21169004700901597,76
-0.12607437873038063,-0.5056009985643896,-0.12114268147383926,0.22689024136388364,-0.5844382788173864,-0.14296735383025877,0.11323688405206345,1.0887404229597055,-0.5214489600087269,77
-0.14429089649822727,-0.3721301100505828,-0.06910416122255454,0.40897214086094563,-0.6682005974630423,-0.07665983208387629,0.28104751728627436,0.9403945003670294,-0.38184934645638424,78
-0.2946869340660818,-0.059185597974635476,-0.4038226057317312,0.3257722748541258,-0.5993158059365495,0.019671738541562626,0.1980515738139971,0.6570796673843604,-0.18330510625855503,79
-0.26928969598072916,-0.36391784158923324,-0.7270496859913577,0.6490286140503697,-1.0129250085174335,-0.10539794978297798,0.8827617098242044,0.7044876311920115,0.3744058280543144,80
0.18855297423937228,-0.44534838734715226,-0.08038018176817013,0.19572071847109418,-0.3815317067039213,-0.2695000492978637,0.17123937084673013,0.8476935754013163,-0.15602903000590299,81
0.056727386001377424,0.1314361573787546,-0.3742799343334518,0.312788706928027,-0.8757582697847768,-0.08409822889783025,0.5165852908240036,0.3163078701597973,0.10348679344447022,82
-0.09377523216657811,0.4003775067150259,-0.4614899024127001,0.5500992770821088,-1.0243831516888142,-0.11970242395151405,0.2458591967188744,0.5690610946234747,0.10662173691414441,83
0.1754303650565661,0.037417831655697655,-0.2370599579302262,0.24608622213212508,-0.6964457503888082,-0.09746315229321832,0.591802622692874,0.15091456105103046,0.11165087765126686,84
-0.2885538756199261,0.1687597514635275,-0.745026646058229,0.45924138690869326,-0.8377090377587315,0.046248918434234246,0.5050736467586173,0.4071952591429909,0.3235429686351421,85
-0.21359233744465908,0.04509866496207025,-0.6290563342806911,0.3932954756417496,-0.9054402274468142,0.01304619368406832,0.4161677376549024,0.601712712398894,0.1175390447456847,86
0.22892149248659027,0.21841070839671056,-0.3940916881797009,0.1476044352235458,-1.100414933395233,-0.24272201555938722,0.174644323374993,0.6111244184565185,-0.007444179253055329,87
0.0071029930976091995,0.4753138366920586,-0.3808640881847316,0.264039040382412,-1.3451619888595117,-0.200554272974335,-0.050784962214220165,0.8301580957396485,-0.12958514014272993,88
-0.2649830103044347,0.2813096947496163,-0.7505064606885847,0.4313964901045601,-0.816244275409966,0.012334075192686611,0.38450319738751454,0.37006845491475887,0.38283537291252884,89
-0.04666516354203347,-0.18727231115755727,-0.20899618749583765,0.3004585567935498,-0.6031583462283435,-0.17996911818691508,0.05482721828124571,0.8590224416123675,-0.08873345026391784,90
