replicate,rmse_log_m1,rmse_log_m2,delta_rmse_log_m2_minus_m1,mae_log_m1,mae_log_m2,delta_mae_log_m2_minus_m1,relative_mae_improvement
1017,0.4625211387821441,0.45033836675076033,-0.012182772031383793,0.32019683030132223,0.2962508065076636,-0.023946023793658622,0.07478532429919478
1018,0.3440739006337703,0.31276224637977923,-0.03131165425399107,0.2705652237450997,0.22075823735213893,-0.0498069863929608,0.18408495261713348
1019,0.33251595786052845,0.3137900757383926,-0.01872588212213583,0.24846154398587467,0.20508376023740027,-0.0433777837484744,0.17458550346503712
1020,0.4104984442354495,0.3992408138204413,-0.011257630415008213,0.31963373728861955,0.29137715910296336,-0.02825657818565619,0.08840299032683574
1021,0.4631374453762417,0.4477070346488095,-0.015430410727432176,0.33947127495323487,0.2824537329601934,-0.05701754199304149,0.16795984284943152
1022,0.33412724949460254,0.3506992901513758,0.016572040656773257,0.2747370759464438,0.2680663556349607,-0.006670720311483136,0.024280378935034964
1023,0.3878945329937103,0.35759461898038075,-0.030299914013329543,0.33091478794197077,0.2728939252002374,-0.05802086274173335,0.17533475340457705
1024,0.346388913631077,0.35769015286201994,0.01130123923094295,0.27868965461421474,0.261107590766967,-0.017582063847247753,0.0630883262300723
1025,0.3009539559432181,0.27341687886310434,-0.02753707708011377,0.24932213083916077,0.1948289976073269,-0.054493133231833885,0.21856516727344888
1026,0.2574949986915365,0.2903545659723244,0.03285956728078787,0.20095536833018363,0.20788123679685108,0.006925868466667456,-0.034464709871735166
1027,0.32175601905313805,0.3317361784272163,0.009980159374078257,0.24960512900871934,0.2535085860287412,0.003903457020021872,-0.01563852888570056
1028,0.34239713457073384,0.3578811414916409,0.015484006920907067,0.2637722193167585,0.27070370808518396,0.0069314887684254756,-0.026278312349874863
1029,0.3889886964899189,0.407687303197665,0.01869860670774609,0.30381332377494147,0.28489160720558576,-0.018921716569355707,0.062280733228712894
1030,0.3878429923830651,0.4121399840537908,0.024296991670725743,0.2647560051032438,0.26818923095322655,0.003433225849982735,-0.012967508890474155
1031,0.4571575708182732,0.4676177192412639,0.0104601484229907,0.3288464287345311,0.31894068636709655,-0.009905742367434578,0.03012270014776781
1032,0.43766176746804897,0.41483518772527317,-0.0228265797427758,0.3191604143569481,0.27455495263252516,-0.04460546172442292,0.13975875364836537
1033,0.34836065166560826,0.3648101756014218,0.01644952393581356,0.24859827493785486,0.2542906392651125,0.005692364327257615,-0.022897843231939583
1034,0.3791563588944322,0.37976709513583096,0.000610736241398735,0.28229516165945584,0.2741697587964195,-0.008125402863036313,0.0287833585785587
1035,0.29465995377417514,0.27598906447462307,-0.018670889299552074,0.2477686850921972,0.2077961007822773,-0.0399725843099199,0.16133025162177256
1036,0.460238603290862,0.4563287957783316,-0.00390980751253045,0.31512237019520517,0.29184644676176646,-0.023275923433438706,0.07386312631191572
1037,0.34739473947909166,0.3370132957314527,-0.010381443747638941,0.24268831019225034,0.20621771611468817,-0.036470594077562174,0.15027750635649187
1038,0.28150640234964985,0.2996346124472122,0.018128210097562325,0.2200643400598788,0.2214987366013615,0.0014343965414826965,-0.006518078036143438
1039,0.3477393950751441,0.34711194670350665,-0.0006274483716374735,0.24854256101859679,0.22897406182245855,-0.019568499196138234,0.07873299090482154
1040,0.32177325748011437,0.32906348534013813,0.007290227860023757,0.267049493741009,0.2547423829644109,-0.012307110776598129,0.04608550499082339
1041,0.358129897333484,0.38712754807029653,0.02899765073681254,0.2550344266850326,0.26976258189447855,0.014728155209445926,-0.05774967482188273
1042,0.4533339565760586,0.46469433585451064,0.011360379278452015,0.35076908688797453,0.3320228582843973,-0.01874622860357722,0.053443217502129034
1043,0.4666732214752092,0.4495428584646895,-0.017130363010519678,0.3463833262866144,0.3144986459547335,-0.03188468033188091,0.09205027468758117
1044,0.45634614861137607,0.4675751776464036,0.011229029035027538,0.2971385901761105,0.30406520293053957,0.006926612754429073,-0.023311050746803882
1045,0.3362359312193651,0.3207557172511485,-0.015480213968216638,0.27422832395004837,0.24216327890857947,-0.0320650450414689,0.11692827560478274
1046,0.3392728891428086,0.3058027123099051,-0.03347017683290354,0.2546120379096711,0.20499802981011966,-0.04961400809955141,0.19486120336994048
1047,0.31868873111123186,0.3374191445590188,0.01873041344778692,0.24074849737695753,0.2342299500048989,-0.0065185473720586196,0.02707617053929958
1048,0.3507255810010144,0.37563098183811583,0.02490540083710141,0.28961654896276945,0.2751756369878412,-0.01444091197492825,0.049862178203030266
1049,0.3676019909796734,0.3612680993757745,-0.006333891603898911,0.26396356388756403,0.2371676724431401,-0.02679589144442393,0.1015135992626532
1050,0.4242927776126844,0.4036495827575607,-0.020643194855123725,0.3091749942512143,0.26921247445711854,-0.03996251979409576,0.12925534256378113
1051,0.48619547498522475,0.49832233428594697,0.012126859300722215,0.3529428457098484,0.34791143107606703,-0.0050314146337813725,0.014255607373658623
1052,0.3693351542198737,0.34527827156664215,-0.024056882653231526,0.2882189067860979,0.23996987729657857,-0.04824902948951934,0.16740410970098998
1053,0.38529356277810967,0.35241638357801214,-0.03287717920009753,0.3036812551933575,0.25679765255912507,-0.04688360263423241,0.15438424938141496
1054,0.2569154347533921,0.22582959680592846,-0.031085837947463668,0.20515163597912597,0.16269307007586103,-0.04245856590326494,0.20696186847656953
1055,0.3540718349313064,0.35690427009869696,0.002832435167390568,0.2892704210964629,0.2614900913964461,-0.027780329700016815,0.09603584630159237
1056,0.3051112670795723,0.30192574009528056,-0.0031855269842917533,0.2531930355113788,0.216200515972582,-0.036992519538796786,0.14610401689794622
1057,0.3193851221115695,0.2997478142457252,-0.019637307865844278,0.24453624415248099,0.20934508235828103,-0.035191161794199954,0.14390979920447478
1058,0.457978838450081,0.4783139526584714,0.020335114208390348,0.34890363427974075,0.33238799948547154,-0.016515634794269207,0.047335806141323974
1059,0.3599410622857123,0.3699348540549278,0.009993791769215499,0.2991174463993537,0.2683240377277405,-0.03079340867161323,0.10294755134577054
1060,0.3811856404890461,0.35488985753701546,-0.02629578295203061,0.2802380021261587,0.23534194215058468,-0.044896059975574,0.16020689426469187
1061,0.2420723668541529,0.24949794378778264,0.007425576933629746,0.19399329763350265,0.16865804709706647,-0.025335250536436177,0.13059858688675013
1062,0.2677702044443121,0.26900482360670613,0.001234619162394035,0.22172826913011695,0.201490886989094,-0.02023738214102294,0.09127109601503733
1063,0.3938469092552013,0.39443393853166436,0.0005870292764630358,0.28689176824696233,0.27088060935295594,-0.016011158894006394,0.05580905646697977
1064,0.38813895662824144,0.36260503210590167,-0.025533924522339768,0.28659325024272747,0.2396658900918064,-0.04692736015092108,0.1637420285061717
1065,0.3278937414141847,0.31546680281983985,-0.01242693859434485,0.25727889273855253,0.243261170224419,-0.014017722514133524,0.05448454152194432
1066,0.32224405585874333,0.2633369936352355,-0.05890706222350783,0.2701556291246389,0.19933923966407605,-0.07081638946056287,0.26213183004930485
1067,0.35440096051379183,0.35401303195687883,-0.00038792855691299755,0.25730076820751385,0.2277325547794993,-0.02956821342801455,0.11491692634266717
1068,0.5710169599965277,0.5567885634569278,-0.014228396539599841,0.4086926772627457,0.36873662356705367,-0.03995605369569205,0.09776552387309984
1069,0.3953953306869005,0.353225614084561,-0.042169716602339535,0.2961961963007956,0.2540508880476983,-0.04214530825309726,0.1422884857383432
1070,0.3713114722904634,0.3807752407072189,0.009463768416755503,0.2625829803544563,0.24902246379423704,-0.013560516560219282,0.05164278561357698
1071,0.4390733758657233,0.4436830301365943,0.004609654270871011,0.3377628841399184,0.3275496059913513,-0.010213278148567095,0.03023801201418046
1072,0.3609042066449294,0.37388539981091273,0.01298119316598334,0.27035908171974793,0.26056910497282154,-0.009789976746926388,0.03621101493854976
1073,0.37107452654129475,0.3752530817268284,0.004178555185533672,0.280592813123654,0.24841274545701023,-0.03218006766664375,0.11468600107181778
1074,0.3607386579665439,0.3724316144855805,0.011692956519036568,0.2737720791728032,0.2576584648158535,-0.01611361435694969,0.05885777105407041
1075,0.2845830621308061,0.29627634505821493,0.011693282927408843,0.24014003568760625,0.2130682109928914,-0.027071824694714863,0.1127334915945965
1076,0.34192916928576617,0.32505314479251385,-0.016876024493252317,0.25395178010729313,0.22590554846536684,-0.028046231641926295,0.1104392008202381
1077,0.4046474276627775,0.38167605952714645,-0.022971368135631054,0.2709268208081412,0.22890725681488983,-0.04201956399325135,0.15509562275123664
1078,0.4134759932273649,0.3997928850118949,-0.013683108215469975,0.27314964873146075,0.24055636549040535,-0.0325932832410554,0.11932390684894693
1079,0.3039545370668653,0.2952105224054801,-0.008744014661385191,0.24131393098599058,0.2159156352111145,-0.025398295774876067,0.105250018807868
1080,0.4058898476591415,0.36979500702648044,-0.03609484063266105,0.3072861612367047,0.2634492851334238,-0.04383687610328091,0.1426581526706406
1081,0.39248144027795717,0.37566652653202703,-0.016814913745930138,0.31540110545315775,0.25285868025018277,-0.06254242520297498,0.19829488267999607
1082,0.462476839353614,0.46221507454249666,-0.0002617648111173376,0.3280949115936607,0.30653034430604287,-0.021564567287617853,0.06572661301838523
1083,0.35671275824016446,0.3543122260133126,-0.0024005322268518814,0.2563220763527501,0.2461210340335208,-0.010201042319229303,0.03979775158028387
1084,0.3605405151185012,0.30813026578995273,-0.052410249328548486,0.3058815574467907,0.22907663515045673,-0.07680492229633396,0.2510936682074874
1085,0.3525522824893597,0.35763201343300105,0.005079730943641336,0.2652778931974747,0.2543672595124596,-0.010910633685015103,0.04112907243610063
1086,0.4422057988833919,0.4445973807305982,0.002391581847206281,0.3221442657678461,0.3016333509030885,-0.02051091486475759,0.06366996729204183
1087,0.26814418021645015,0.2395959112850207,-0.02854826893142945,0.2183907933638666,0.1839661207312832,-0.03442467263258339,0.15762877226801197
1088,0.3238273804694019,0.3586246151358629,0.03479723466646101,0.24695997103160733,0.24748923889818666,0.000529267866579336,-0.0021431322022288273
1089,0.3603693578265821,0.3518379760452623,-0.008531381781319791,0.2973185350077664,0.2641051139635923,-0.033213421044174074,0.11170989068443543
1090,0.41230172262085213,0.3958237571260165,-0.016477965494835656,0.3326385042397901,0.27789552536157336,-0.05474297887821672,0.16457198484380506
1091,0.390779795053275,0.42639104390818194,0.03561124885490696,0.2771931402380006,0.3065680726033458,0.029374932365345163,-0.10597279694628652
1092,0.3239962891231607,0.30330037142585825,-0.020695917697302446,0.24625066252324082,0.20138662442792868,-0.04486403809531214,0.18218849702009607
1093,0.39333839631303746,0.39764770862331184,0.004309312310274371,0.3023665027841866,0.2783549015015575,-0.02401160128262908,0.07941223998535085
1094,0.39741822389285536,0.38535121224679,-0.012067011646065384,0.3054920543969135,0.2683635796715802,-0.037128474725333316,0.12153662981065225
1095,0.3292499776737408,0.3635829873945587,0.034333009720817875,0.23424659070700674,0.2412897981420711,0.007043207435064369,-0.030067491756471033
1096,0.2599653057866511,0.280881153800848,0.02091584801419688,0.20921688057509497,0.2125647602458545,0.0033478796707595293,-0.01600195768886757
1097,0.3747126403323473,0.398442473704649,0.023729833372301723,0.26549675768642045,0.27273040377970315,0.007233646093282697,-0.02724570407683243
1098,0.4513660296891597,0.46680109528971286,0.015435065600553188,0.33332541033381313,0.3231775762354371,-0.010147834098376052,0.03044422592389032
1099,0.43851473219037895,0.4613421167077101,0.02282738451733113,0.2979254083522204,0.3070142070371009,0.009088798684880495,-0.030506960568248413
1100,0.39929010562511513,0.4153779057124868,0.01608780008737165,0.2941336368173107,0.29050509873804486,-0.0036285380792658306,0.012336358801151163
1101,0.40400298964802234,0.3940223926085409,-0.009980597039481454,0.2955686163724454,0.26606407167549684,-0.029504544696948576,0.09982299561794462
