C1,Q1_percent,C2,q,single_stage_0_80,C2_effective,tau_0_80_min,E0_20,E20_40,E40_60,E60_80,observed_train_parameter_combo,d5_raw,d5_soc,passes_raw_5nn,passes_soc_5nn,passes_double_5nn,support_bootstrap_rate,passes_support_bootstrap,q2b_pred_log_life,q2b_pred_cycle_life,model_disagreement_log,candidate_type,status,status_reason
4.8,40.0,4.75,0.4,False,4.75,10.05263157894737,4.8,4.8,4.75,4.75,False,0.6428571428571429,0.23899399201007154,True,True,True,1.0,True,6.0703263193264805,432.82189668242506,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,65.0,5.4,0.65,False,5.4,10.053763440860216,4.65,4.65,4.65,5.2125,False,0.6502788108863425,0.5236192328106831,True,True,True,0.952,True,5.864679601767886,352.3692395381408,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,13.0,4.75,0.13,False,4.75,10.05499462943072,4.8475,4.75,4.75,4.75,False,0.7340154623572938,0.2894118961196228,True,True,True,0.808,True,6.170629254502224,478.48710154085796,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,38.0,4.75,0.38,False,4.75,10.055263157894737,4.8,4.795,4.75,4.75,False,0.640312423743285,0.2380736392325557,True,True,True,1.0,True,6.087349808659692,440.2531087409822,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.0,30.0,5.4,0.3,False,5.4,10.055555555555554,4.0,4.7,5.4,5.4,False,0.5816514139473392,0.9606232047089432,True,True,True,0.847,True,6.193710035158862,489.6593940214732,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,50.0,4.0,0.5,False,4.0,10.055555555555555,5.4,5.4,4.7,4.0,False,0.428990271522822,0.697382355390626,True,True,True,1.0,True,6.300006782520846,544.5756037087875,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,30.0,4.85,0.3,False,4.85,10.056534752244763,4.65,4.75,4.85,4.85,False,0.6444822959918596,0.3869990569564709,True,True,True,0.999,True,6.11654518793799,453.29593391324124,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,37.0,4.75,0.37,False,4.75,10.05657894736842,4.8,4.7925,4.75,4.75,False,0.6409495506907017,0.23772576283452343,True,True,True,1.0,True,6.09428652287011,443.31763532087217,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,30.0,4.25,0.3,False,4.25,10.058823529411764,6.000000000000001,5.124999999999999,4.25,4.25,False,0.593323396691235,1.2009968089788785,True,True,True,1.0,True,6.193273660989167,489.4457659242555,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,55.0,3.6,0.55,False,3.6,10.05952380952381,5.599999999999999,5.599999999999999,5.1000000000000005,3.6000000000000005,False,0.41502643141794,0.7874393263011952,True,True,True,1.0,True,6.448153364467988,631.5350003907033,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,13.0,4.85,0.13,False,4.85,10.061387066541705,4.5575,4.85,4.85,4.85,False,0.765847536380181,0.35855828886640295,True,True,True,0.829,True,6.216347188660296,500.8703016662706,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,31.0,4.85,0.31,False,4.85,10.061855670103094,4.65,4.74,4.85,4.85,False,0.6662798649354246,0.39680699601187197,True,True,True,1.0,True,6.116958615856445,453.48337785225215,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,31.0,4.75,0.31,False,4.75,10.064473684210526,4.8,4.7775,4.75,4.75,False,0.670820393249937,0.24092349917240363,True,True,True,0.999,True,6.113856381745998,452.078746123686,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,30.0,4.75,0.3,False,4.75,10.06578947368421,4.8,4.775,4.75,4.75,False,0.6798859448166169,0.2434606281576429,True,True,True,0.999,True,6.113442953827541,451.8918827786213,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,27.0,4.5,0.27,False,4.5,10.066666666666668,5.4,4.815,4.5,4.5,False,0.5919218364439546,0.7380551805390861,True,True,True,1.0,True,6.0968052193695526,444.4356252447214,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,55.0,4.5,0.55,False,4.5,10.068027210884352,4.9,4.9,4.800000000000001,4.5,False,0.756115289907996,0.33833469043179404,True,True,True,1.0,True,5.887617056626957,360.54510133568164,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,27.0,4.75,0.27,False,4.75,10.069736842105264,4.8,4.7675,4.75,4.75,False,0.6708203932499369,0.25134831609039704,True,True,True,0.997,True,6.106974907374489,448.97845733168987,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,40.0,4.4,0.4,False,4.4,10.06993006993007,5.2,5.2,4.4,4.4,False,0.6057142857142858,0.727350813016896,True,True,True,1.0,True,6.148026802199552,467.79342654372863,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,65.0,3.5,0.65,False,3.5,10.071428571428573,5.2,5.2,5.2,3.9250000000000007,False,0.44275632492975897,0.7900483904055206,True,True,True,1.0,True,6.555447041738636,703.0633782560932,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,70.0,4.0,0.7,False,4.0,10.071428571428573,4.9,4.9,4.9,4.45,False,0.6309032438189117,0.38538372676110694,True,True,True,1.0,True,6.464085835509304,641.6774964586874,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
7.0,30.0,4.0,0.3,False,4.0,10.071428571428573,7.0,5.5,4.0,4.0,False,0.7580617739084493,1.6477302239391245,True,True,True,0.994,True,6.389297288265846,595.4380113612584,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,24.0,4.75,0.24,False,4.75,10.073684210526316,4.8,4.76,4.75,4.75,False,0.6235186526512912,0.25962081928345376,True,True,True,0.99,True,6.106069705963206,448.5722252871263,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,60.0,4.4,0.6,False,4.4,10.07421150278293,4.9,4.9,4.9,4.4,False,0.6579033836703517,0.4125858960324215,True,True,True,1.0,True,5.89808851378245,364.34037023512445,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,71.0,4.5,0.71,False,4.5,10.075000000000001,4.8,4.8,4.8,4.665,False,0.6003825311195102,0.25479801957969556,True,True,True,1.0,True,6.1397591238573925,463.94180488658304,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,22.0,4.75,0.22,False,4.75,10.076315789473686,4.8,4.755,4.75,4.75,False,0.5967599592630121,0.26533190271791046,True,True,True,0.971,True,6.1109397281057,450.76211002221316,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,19.0,4.8,0.19,False,4.8,10.076612903225808,4.657500000000001,4.8,4.8,4.8,False,0.6635162834613536,0.3895823084630894,True,True,True,0.966,True,6.137252531783456,462.78034829275214,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,65.0,4.25,0.65,False,4.25,10.076830732292919,4.9,4.9,4.9,4.4125,False,0.6173975375621086,0.4069544805014567,True,True,True,1.0,True,6.065142296107094,430.5839437321052,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,70.0,3.0,0.7,False,3.0,10.076923076923078,5.2,5.2,5.2,4.1,False,0.5724138826594134,0.7159064416323664,True,True,True,1.0,True,6.630988241630961,758.2311160661192,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,19.0,4.75,0.19,False,4.75,10.080263157894738,4.797499999999999,4.75,4.75,4.75,False,0.6057968272600703,0.2706256669333623,True,True,True,0.898,True,6.126454995944464,457.8103410982157,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,70.0,4.5,0.7,False,4.5,10.083333333333334,4.8,4.8,4.8,4.6499999999999995,False,0.5831389374824525,0.26766297599167793,True,True,True,1.0,True,6.092530141166301,442.53968372718174,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,13.0,4.75,0.13,False,4.75,10.088157894736844,4.7825,4.75,4.75,4.75,False,0.7567721464434675,0.26808359888450195,True,True,True,0.808,True,6.187042376272072,486.40537261929575,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,22.0,4.8,0.22,False,4.8,10.088709677419356,4.65,4.785,4.8,4.8,False,0.5995310933452536,0.4031523212503769,True,True,True,0.982,True,6.121737263944692,455.65560134104345,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,4.0,4.75,0.04,False,4.75,10.089795918367347,4.779999999999999,4.75,4.75,4.75,False,0.6874999999999999,0.26983372980886966,True,True,True,0.808,True,6.33540243661884,564.1964105997604,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,22.0,4.5,0.22,False,4.5,10.090476190476192,5.599999999999999,4.609999999999999,4.5,4.5,False,0.6057968272600703,0.9752450873553483,True,True,True,0.998,True,6.073117570810945,434.031699089959,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,30.0,5.0,0.3,False,5.0,10.090909090909092,4.4,4.7,5.0,5.000000000000001,False,0.670820393249937,0.5277814543548408,True,True,True,0.972,True,6.135888772273303,462.1496573447938,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,50.0,5.5,0.5,False,5.5,10.090909090909092,4.4,4.4,4.95,5.5,False,0.8582136169071768,0.9446064953712457,True,True,True,0.999,True,6.00214232454845,404.2939953412585,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,40.0,4.25,0.4,False,4.25,10.091503267973856,5.4,5.4,4.25,4.25,False,0.5657868820663547,0.8944995747286161,True,True,True,1.0,True,6.2203349742880345,502.8716528842323,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,69.0,4.5,0.69,False,4.5,10.091666666666667,4.8,4.8,4.8,4.635,False,0.5668117061283067,0.28100452733256065,True,True,True,1.0,True,6.049633948288516,423.9578111550571,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,37.0,4.85,0.37,False,4.85,10.093781177253076,4.65,4.680000000000001,4.85,4.85,False,0.7640388661780314,0.42834918081839835,True,True,True,1.0,True,6.097388756980559,444.69504583119596,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.0,31.0,5.4,0.31,False,5.4,10.094444444444445,4.0,4.630000000000001,5.4,5.4,False,0.6057142857142859,0.964641829983731,True,True,True,0.847,True,6.194123463077318,489.86187473820263,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,60.0,3.5,0.6,False,3.5,10.095238095238097,5.4,5.4,5.4,3.4999999999999996,False,0.4229542600831077,0.7161143013594375,True,True,True,1.0,True,6.460701431502475,639.5094713743855,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,55.0,4.0,0.55,False,4.0,10.096153846153847,5.2,5.2,4.9,4.0,False,0.4849291185317704,0.7166512420830523,True,True,True,1.0,True,6.221175383031099,503.29444825353335,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,24.0,4.8,0.24,False,4.8,10.096774193548386,4.65,4.7700000000000005,4.8,4.8,False,0.560110030416765,0.40498371078916984,True,True,True,0.99,True,6.116867241802199,453.4419431305425,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,55.0,5.0,0.55,False,5.0,10.096774193548386,4.65,4.65,4.7375,5.000000000000001,False,0.8151159810112917,0.4289739786367661,True,True,True,1.0,True,5.807707205778172,332.8550819032107,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,2.0,4.75,0.02,False,4.75,10.097529538131042,4.765,4.75,4.75,4.75,False,0.7299029324617942,0.28943822135941594,True,True,True,0.808,True,6.384060376761455,592.3279059707049,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,69.0,4.0,0.69,False,4.0,10.098979591836734,4.9,4.9,4.9,4.404999999999999,False,0.6443459941708974,0.42142286722396044,True,True,True,1.0,True,6.42118964263152,614.733993062174,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,38.0,4.85,0.38,False,4.85,10.099102095111407,4.65,4.670000000000001,4.85,4.85,False,0.7635044613491132,0.43493724732290245,True,True,True,1.0,True,6.09045204277014,441.6209976108749,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,38.0,4.0,0.38,False,4.0,10.1,6.000000000000001,5.800000000000001,4.0,4.0,False,0.4689893606556158,1.2361875372623474,True,True,True,1.0,True,6.394970988967679,598.8259504119118,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,4.0,4.75,0.04,False,4.75,10.1,4.76,4.75,4.75,4.75,False,0.7500000000000002,0.2958948873350462,True,True,True,0.808,True,6.3518155583886875,573.5330470654537,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,58.0,4.4,0.58,False,4.4,10.102040816326532,4.9,4.9,4.8500000000000005,4.4,False,0.708101892961971,0.414221217684604,True,True,True,1.0,True,5.903284714106335,366.23848300119903,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,71.0,4.4,0.71,False,4.4,10.102272727272728,4.8,4.8,4.8,4.62,False,0.550326433740439,0.2950531376567696,True,True,True,1.0,True,6.195717005422403,490.64311268139124,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,2.0,4.75,0.02,False,4.75,10.102631578947369,4.755,4.75,4.75,4.75,False,0.7521737207071577,0.3024745959897524,True,True,True,0.808,True,6.400473498531302,602.1300780913232,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,31.0,5.0,0.31,False,5.0,10.107272727272727,4.4,4.670000000000001,5.0,5.000000000000001,False,0.6628633004640104,0.5490076428506702,True,True,True,0.972,True,6.136302200191759,462.3407624170092,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,27.0,4.8,0.27,False,4.8,10.108870967741936,4.65,4.7475,4.8,4.8,False,0.592147838381599,0.41071311629982954,True,True,True,0.99,True,6.117772443213481,453.8525852462703,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,22.0,4.4,0.22,False,4.4,10.109090909090911,6.000000000000001,4.5600000000000005,4.4,4.4,False,0.6795917141631321,1.3644978673804073,True,True,True,0.997,True,6.086549973865847,439.90111977179026,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,40.0,4.85,0.4,False,4.85,10.109743930828069,4.65,4.65,4.85,4.85,False,0.7656398426299722,0.44975759898477713,True,True,True,1.0,True,6.073428553436928,434.1666963973225,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,31.0,4.5,0.31,False,4.5,10.11025641025641,5.2,4.885,4.5,4.5,False,0.5604597067659397,0.5928375814637367,True,True,True,1.0,True,6.1355989830540585,462.01575075969737,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,58.0,3.6,0.58,False,3.6,10.11111111111111,5.4,5.4,5.220000000000001,3.6000000000000005,False,0.43916955490924403,0.6369777482289047,True,True,True,1.0,True,6.435515609672175,623.604036256924,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
3.6,22.0,5.4,0.22,False,5.4,10.11111111111111,3.6,5.220000000000001,5.4,5.4,False,0.7465854243945346,1.3249267432022687,True,True,True,0.851,True,6.180198435203497,483.0878084698346,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,38.0,4.4,0.38,False,4.4,10.111888111888113,5.2,5.12,4.4,4.4,False,0.6545917094819103,0.728038167487162,True,True,True,1.0,True,6.165050291532763,475.82507230585645,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,70.0,4.4,0.7,False,4.4,10.113636363636365,4.8,4.8,4.8,4.6000000000000005,False,0.5314612125152349,0.31004493124373184,True,True,True,1.0,True,6.1484880227313115,468.00923223985615,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,4.0,4.75,0.04,False,4.75,10.116129032258065,4.73,4.75,4.75,4.75,False,0.84375,0.3356575087577568,True,True,True,0.808,True,6.373012881163419,585.8201792652937,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,27.0,4.4,0.27,False,4.4,10.12012987012987,5.599999999999999,4.82,4.4,4.4,False,0.6924210704300605,0.8975731136417112,True,True,True,1.0,True,6.125110631644745,457.19529073810696,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,30.0,4.8,0.3,False,4.8,10.120967741935484,4.65,4.725,4.8,4.8,False,0.6531136423678033,0.41988432918751495,True,True,True,1.0,True,6.1242404896665334,456.7976389552398,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,50.0,4.5,0.5,False,4.5,10.122448979591836,4.9,4.9,4.7,4.5,False,0.6869037302955032,0.3710188489908016,True,True,True,1.0,True,5.998360745429699,402.7680127411131,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,58.0,5.0,0.58,False,5.0,10.123870967741937,4.65,4.65,4.6850000000000005,5.000000000000001,False,0.8061737426363667,0.4476799788758262,True,True,True,1.0,True,5.76741698169254,319.71084620685116,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,31.0,4.8,0.31,False,4.8,10.125,4.65,4.717499999999999,4.8,4.8,False,0.6746323876144456,0.42367003188613717,True,True,True,1.0,True,6.12465391758499,456.98653089617926,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,69.0,4.4,0.69,False,4.4,10.125,4.8,4.8,4.8,4.58,False,0.5134934373524963,0.326019933256752,True,True,True,1.0,True,6.105591829853527,448.35791454826546,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,65.0,4.5,0.65,False,4.5,10.125,4.8,4.8,4.8,4.575,False,0.5123475382979803,0.3277087073617926,True,True,True,1.0,True,5.921377074910452,372.92490597460227,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,69.0,5.4,0.69,False,5.4,10.125448028673835,4.65,4.65,4.65,5.0625,False,0.6440606046794041,0.477738824960454,True,True,True,0.908,True,5.99293647514595,400.58920474229797,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,31.0,4.4,0.31,False,4.4,10.126262626262626,5.4,4.95,4.4,4.4,False,0.6832844085065626,0.7882513579140863,True,True,True,1.0,True,6.159644575306073,473.25983670600397,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,30.0,4.5,0.3,False,4.5,10.128205128205128,5.2,4.8500000000000005,4.5,4.5,False,0.5434515366654892,0.5918991303239911,True,True,True,1.0,True,6.135185555135602,461.82478002860285,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,37.0,4.4,0.37,False,4.4,10.132867132867133,5.2,5.08,4.4,4.4,False,0.6577020136623506,0.7314045654274448,True,True,True,1.0,True,6.1719870057431825,479.13720923915275,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,24.0,4.5,0.24,False,4.5,10.133333333333333,5.4,4.680000000000001,4.5,4.5,False,0.5643888072643771,0.7788456139236071,True,True,True,0.996,True,6.095900017958271,444.0335035175613,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,19.0,4.85,0.19,False,4.85,10.137300843486411,4.4225,4.85,4.85,4.85,False,0.7264619320897076,0.46110649280707733,True,True,True,0.966,True,6.155759808332688,471.42489898292104,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,13.0,4.75,0.13,False,4.75,10.140577249575552,4.685,4.75,4.75,4.75,False,0.7926967542084759,0.3955954115511848,True,True,True,0.808,True,6.2082396990468025,496.82591795084215,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,60.0,5.0,0.6,False,5.0,10.141935483870968,4.65,4.65,4.65,5.000000000000001,False,0.8053925594049764,0.4642531274987928,True,True,True,1.0,True,5.762220781368654,318.0538733140387,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,50.0,3.5,0.5,False,3.5,10.142857142857144,6.000000000000001,6.000000000000001,4.75,3.4999999999999996,False,0.40000000000000013,1.1940653247158137,True,True,True,1.0,True,6.546753596914806,696.9778261022552,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,55.0,4.4,0.55,False,4.4,10.143784786641929,4.9,4.9,4.775000000000001,4.4,False,0.7264051302581134,0.43280107866862777,True,True,True,1.0,True,5.943574938191968,381.29560414287704,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,71.0,4.25,0.71,False,4.25,10.14558823529412,4.8,4.8,4.8,4.5525,False,0.5096297175200755,0.35386000330842476,True,True,True,1.0,True,6.299937466823883,544.5378573794889,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,13.0,4.8,0.13,False,4.8,10.147727272727273,4.54,4.8,4.8,4.8,False,0.7935505333496994,0.44548203418956334,True,True,True,0.906,True,6.22404249038884,504.73951806446536,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,37.0,4.8,0.37,False,4.8,10.149193548387098,4.65,4.6725,4.8,4.8,False,0.7395643237951733,0.4533504210646892,True,True,True,1.0,True,6.105084058709102,448.1303091275063,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
6.0,37.0,4.0,0.37,False,4.0,10.150000000000002,6.000000000000001,5.7,4.0,4.0,False,0.4902644018011805,1.128526237213777,True,True,True,1.0,True,6.4019077031780975,602.9942754170734,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,30.0,4.4,0.3,False,4.4,10.15151515151515,5.4,4.9,4.4,4.4,False,0.669404267019625,0.8366885530055194,True,True,True,1.0,True,6.159231147387617,473.06421831666376,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,50.0,5.4,0.5,False,5.4,10.151515151515152,4.4,4.4,4.9,5.4,False,0.8943673656243714,0.912317892916451,True,True,True,1.0,True,5.984278972334758,397.13607189810426,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,38.0,4.25,0.38,False,4.25,10.151633986928104,5.4,5.284999999999999,4.25,4.25,False,0.5970190618431557,0.8445727500800334,True,True,True,1.0,True,6.237358463621246,511.5055642446868,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,38.0,4.8,0.38,False,4.8,10.153225806451612,4.65,4.665000000000001,4.8,4.8,False,0.7390122208055829,0.4593581693102762,True,True,True,1.0,True,6.098147344498684,445.03251392569456,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,19.0,4.75,0.19,False,4.75,10.156876061120544,4.655,4.75,4.75,4.75,False,0.6501183418565941,0.43559999827246154,True,True,True,0.898,True,6.147652318719195,467.61827843035286,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,40.0,4.8,0.4,False,4.8,10.161290322580646,4.65,4.65,4.8,4.8,False,0.741218165334909,0.47218423375909957,True,True,True,1.0,True,6.0811238551654725,437.5206283347166,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.2,69.0,3.0,0.69,False,3.0,10.161538461538463,5.2,5.2,5.2,3.9899999999999993,False,0.5570627231748866,0.7905434049548667,True,True,True,1.0,True,6.588092048753176,726.3936233009588,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,70.0,4.25,0.7,False,4.25,10.161764705882355,4.8,4.8,4.8,4.5249999999999995,False,0.5246262031782484,0.3791740764537307,True,True,True,1.0,True,6.252708484132791,519.4177559427027,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,50.0,4.85,0.5,False,4.85,10.162953109411374,4.65,4.65,4.75,4.85,False,0.7954929040910318,0.476487287401076,True,True,True,1.0,True,5.925309888523378,374.3944379249413,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,22.0,4.75,0.22,False,4.75,10.165025466893042,4.65,4.74,4.75,4.75,False,0.5846687368824806,0.44696031974379696,True,True,True,0.982,True,6.132137050880432,460.41904899872117,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,60.0,4.5,0.6,False,4.5,10.166666666666668,4.8,4.8,4.8,4.5,False,0.6288327378921186,0.39366711601101484,True,True,True,1.0,True,5.858543753987287,350.21377508517827,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.6,19.0,4.5,0.19,False,4.5,10.169047619047621,5.545,4.5,4.5,4.5,False,0.5785273351804741,1.0111499622918871,True,True,True,0.998,True,6.088632838649708,440.8183292025593,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.8,65.0,4.4,0.65,False,4.4,10.170454545454547,4.8,4.8,4.8,4.5,False,0.53485836385697,0.3972780742298568,True,True,True,1.0,True,5.977334956475463,394.3879054152588,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.65,24.0,4.75,0.24,False,4.75,10.170458404074703,4.65,4.73,4.75,4.75,False,0.5511937705599382,0.4522482366158483,True,True,True,0.99,True,6.127267028737937,458.18224908868467,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.9,60.0,4.25,0.6,False,4.25,10.17046818727491,4.9,4.9,4.9,4.25,False,0.6705884751926658,0.5518183150944802,True,True,True,1.0,True,6.002308975183929,404.36137680692855,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
4.4,22.0,4.85,0.22,False,4.85,10.175257731958764,4.4,4.805,4.85,4.85,False,0.7155930892537707,0.5033439520722024,True,True,True,0.966,True,6.140244540493924,464.16706462504675,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
5.4,22.0,4.5,0.22,False,4.5,10.177777777777779,5.4,4.59,4.5,4.5,False,0.5526965725201398,0.8394561240720336,True,True,True,0.996,True,6.100770040100765,446.20123066695817,N/A,new_parameter_combo,Q2_provisional,requires_pilot_and_Q3_k100_confirmation
