repeat,feature,standardized_coefficient
1022,C2,-0.081361121660435
1023,C1,-0.014435815045433915
1023,Q1_percent,0.15878242030635886
1023,C2,-0.06203602780932092
1024,C1,-0.04597756017961463
1024,Q1_percent,0.14664561495806805
1024,C2,-0.1432914195058859
1025,C1,0.12911823197304856
1025,Q1_percent,0.0598180645989357
1025,C2,0.008086130901696107
1026,C1,0.028981984571860974
1026,Q1_percent,0.1206181417545798
1026,C2,-0.1304899946807198
1027,C1,0.04537092002135461
1027,Q1_percent,0.11070854420928433
1027,C2,-0.10862546879786258
1028,C1,-0.014411100240612418
1028,Q1_percent,0.13625107552548982
1028,C2,-0.09190607356751945
1029,C1,-0.10593363592113422
1029,Q1_percent,0.08957520436158055
1029,C2,-0.10399186700460847
1030,C1,-0.0606656969131469
1030,Q1_percent,0.12693001510186128
1030,C2,-0.11322066860790161
1031,C1,-0.11485970038825102
1031,Q1_percent,0.12784428542351034
1031,C2,-0.13925242889074
1032,C1,-0.017443090169523605
1032,Q1_percent,0.16523977101673173
1032,C2,-0.12061634133795528
1033,C1,-0.04647269230839763
1033,Q1_percent,0.06281370173274342
1033,C2,-0.1344043093068033
1034,C1,-0.048949939791970654
1034,Q1_percent,0.11530255068427653
1034,C2,-0.1558328148083726
1035,C1,0.06306934093144276
1035,Q1_percent,0.07883403690625687
1035,C2,-0.07754612406803958
1036,C1,-0.11109471931113919
1036,Q1_percent,0.19667732910244012
1036,C2,-0.18533047975524786
1037,C1,-0.04479583180480517
1037,Q1_percent,0.10203556487168818
1037,C2,-0.16438981158399504
1038,C1,0.12376767238019551
1038,Q1_percent,0.044373422223856165
1038,C2,0.03449001429252202
1039,C1,-0.061184087660117285
1039,Q1_percent,0.18559822082569893
1039,C2,-0.11420075608208405
1040,C1,0.1367479013077562
1040,Q1_percent,0.09545684669566344
1040,C2,0.004089018488233461
1041,C1,-0.07897537756326278
1041,Q1_percent,0.17194572770943015
1041,C2,-0.11855694671967268
1042,C1,-0.13419566895517746
1042,Q1_percent,0.15616353318931392
1042,C2,-0.21637331237366378
1043,C1,-0.014081480649914182
1043,Q1_percent,0.20879232396221697
1043,C2,-0.08608929465939348
1044,C1,-0.07850479324587771
1044,Q1_percent,0.24686405502507375
1044,C2,-0.1933132831562555
1045,C1,0.12584958993204556
1045,Q1_percent,0.06800729807721925
1045,C2,0.014198174386469642
1046,C1,0.013106037455529188
1046,Q1_percent,0.16314776196929495
1046,C2,-0.1136766225498244
1047,C1,-0.038506480548721925
1047,Q1_percent,0.13195410020677534
1047,C2,-0.16627940874396133
1048,C1,-0.008104189008082881
1048,Q1_percent,0.1625792756369992
1048,C2,-0.1596227506186172
1049,C1,-0.013398666743748363
1049,Q1_percent,0.11182127097955437
1049,C2,-0.13041046138325363
1050,C1,-0.04912217025020008
1050,Q1_percent,0.17100851446174836
1050,C2,-0.15227047859227627
1051,C1,-0.11805092074011449
1051,Q1_percent,0.22480942622077976
1051,C2,-0.10978266790453967
1052,C1,0.00018063690711060917
1052,Q1_percent,0.14011729618189317
1052,C2,-0.10898437137792626
1053,C1,0.004249706669562776
1053,Q1_percent,0.15564733114692622
1053,C2,-0.07870710609212322
1054,C1,0.10682657201920338
1054,Q1_percent,0.012092322045490664
1054,C2,-0.02523728545575185
1055,C1,0.012247219221814626
1055,Q1_percent,0.1946044423630822
1055,C2,-0.16336103689481413
1056,C1,0.12704787926039238
1056,Q1_percent,0.04085121862405029
1056,C2,-0.04440672206289292
1057,C1,-0.014893048781241824
1057,Q1_percent,0.10745739561750497
1057,C2,-0.12026203518144082
1058,C1,-0.07982661219245378
1058,Q1_percent,0.14532506112295412
1058,C2,-0.13390027670976373
1059,C1,-0.00044783931673062833
1059,Q1_percent,0.1721920806403209
1059,C2,-0.10930227454397311
1060,C1,-0.01740751059192037
1060,Q1_percent,0.1726385396868363
1060,C2,-0.12798829203677822
1061,C1,0.03337467947790827
1061,Q1_percent,0.05269178839731358
1061,C2,-0.06852506631806614
1062,C1,0.080997500132226
1062,Q1_percent,0.06323046733246693
1062,C2,-0.05799425741229285
1063,C1,-0.025522505662465
1063,Q1_percent,0.2116251929444206
1063,C2,-0.14529541777426036
1064,C1,-0.06777920908112323
1064,Q1_percent,0.21656394208895907
1064,C2,-0.14221378715397753
1065,C1,0.07767906466457408
1065,Q1_percent,0.09084480912014406
1065,C2,-0.05765543851360105
1066,C1,0.14648185193210042
1066,Q1_percent,0.07302603955693422
1066,C2,-0.0076513259134308
1067,C1,-0.03089123917825305
1067,Q1_percent,0.13831861446053345
1067,C2,-0.21549323914106233
1068,C1,-0.14566783272945233
1068,Q1_percent,0.23710762548535463
1068,C2,-0.20800415650057133
1069,C1,-0.016215688862122758
1069,Q1_percent,0.16128648135711388
1069,C2,-0.15617494222751904
1070,C1,-0.08427729947057615
1070,Q1_percent,0.18608696887625467
1070,C2,-0.15440943909126245
1071,C1,-0.08328828152691524
1071,Q1_percent,0.16201053135946986
1071,C2,-0.12108952813549989
1072,C1,0.05587942511830957
1072,Q1_percent,0.10145077081836466
1072,C2,-0.049533011216809225
1073,C1,-0.09077698886964623
1073,Q1_percent,0.12147384774839803
1073,C2,-0.15757557621167312
1074,C1,-0.01854260192732673
1074,Q1_percent,0.15070734712128467
1074,C2,-0.029595618234957734
1075,C1,0.051725268606895976
1075,Q1_percent,0.10327682402502288
1075,C2,-0.08965931945517497
1076,C1,0.03990658159741563
1076,Q1_percent,0.131042380417868
1076,C2,-0.04754074918683452
1077,C1,-0.10624470286290419
1077,Q1_percent,0.23577747255307818
1077,C2,-0.20295820244171534
1078,C1,-0.01867243341650593
1078,Q1_percent,0.16274277625305375
1078,C2,-0.12450579134910965
1079,C1,0.07097470762653618
1079,Q1_percent,0.09825923445700087
1079,C2,-0.08020397402328844
1080,C1,-0.02503738457953627
1080,Q1_percent,0.1665394695202057
1080,C2,-0.09064372999193285
1081,C1,0.016992497880710947
1081,Q1_percent,0.10402253716632591
1081,C2,-0.09554332785243466
1082,C1,-0.14497112659736597
1082,Q1_percent,0.17651317906788933
1082,C2,-0.1478785686071298
1083,C1,0.0073872318998654315
1083,Q1_percent,0.10364666309878964
1083,C2,-0.1297151530467502
1084,C1,0.01538283416212395
1084,Q1_percent,0.11956531732622154
1084,C2,-0.050996357807120925
1085,C1,-0.03232609128864745
1085,Q1_percent,0.06378988619228794
1085,C2,-0.10018470129137859
1086,C1,-0.11364376824169645
1086,Q1_percent,0.220656987792141
1086,C2,-0.23098751666930065
1087,C1,0.0640167894275817
1087,Q1_percent,0.1263600924136919
1087,C2,-0.05897617536475046
1088,C1,-0.04161611013849937
1088,Q1_percent,0.07797933009311059
1088,C2,-0.16553081248642104
1089,C1,0.004262989624135867
1089,Q1_percent,0.07850799601306847
1089,C2,-0.07150948923540991
1090,C1,-0.03803983085664361
1090,Q1_percent,0.18831556396516713
1090,C2,-0.07237447194136686
1091,C1,-0.023198100492222446
1091,Q1_percent,0.14579233390128776
1091,C2,-0.13599483370276422
1092,C1,0.05511467535295676
1092,Q1_percent,0.07819931168124837
1092,C2,-0.03945956919112962
1093,C1,-0.11077513539530795
1093,Q1_percent,0.11836908626398743
1093,C2,-0.12256869151360979
1094,C1,-0.05012853287734432
1094,Q1_percent,0.13141480899782004
1094,C2,-0.16620324395613376
1095,C1,-0.00982842247164137
1095,Q1_percent,0.052440294885542825
1095,C2,-0.11497054953883615
1096,C1,0.08288608583946742
1096,Q1_percent,0.06654715375270846
1096,C2,-0.08828085350865851
1097,C1,-0.06152082417265063
1097,Q1_percent,0.16022593744666527
1097,C2,-0.1294553635876717
1098,C1,-0.07811465710416277
1098,Q1_percent,0.14307470322817759
1098,C2,-0.09091117712605418
1099,C1,-0.1256516667570996
1099,Q1_percent,0.20396498620762793
1099,C2,-0.17589796058612603
1100,C1,-0.06918172093706339
1100,Q1_percent,0.07944886037215187
1100,C2,-0.2049121457669321
1101,C1,-0.08921936372949778
1101,Q1_percent,0.1825882629874572
1101,C2,-0.16990251202215848
1102,C1,0.06550263585069777
1102,Q1_percent,0.1137858808186453
1102,C2,-0.02660413120433035
1103,C1,0.0591312547574549
1103,Q1_percent,0.08875026825827038
1103,C2,-0.10331488318783903
1104,C1,-0.0826689649890589
1104,Q1_percent,0.2258168518700956
1104,C2,-0.15555868501114317
1105,C1,0.01514364285733944
1105,Q1_percent,0.11040034245853635
1105,C2,-0.06363542214159498
1106,C1,-0.179125805245014
1106,Q1_percent,0.18285692454467048
1106,C2,-0.18250588682971286
1107,C1,-0.07253936276884868
1107,Q1_percent,0.20297655295695005
1107,C2,-0.17402101471919149
1108,C1,-0.04280441193558186
1108,Q1_percent,0.1481740645927759
1108,C2,-0.07031133411600865
1109,C1,-0.001226961631976784
1109,Q1_percent,0.22179196828408562
1109,C2,-0.1258087081977735
1110,C1,-0.13429863969662287
1110,Q1_percent,0.23233209242920602
1110,C2,-0.1784698165734283
1111,C1,0.06045982747159985
1111,Q1_percent,0.11259434264067915
1111,C2,-0.09621864486203369
1112,C1,-0.008040451205229822
1112,Q1_percent,0.2412992822210639
1112,C2,-0.08223235384120248
1113,C1,-0.0903647536392212
1113,Q1_percent,0.18543251822919565
1113,C2,-0.15320468280529762
1114,C1,-0.08062371048941583
1114,Q1_percent,0.15444063925122964
1114,C2,-0.1765740131066797
1115,C1,-0.04718160078999997
1115,Q1_percent,0.12516095123394147
1115,C2,-0.10221468660400308
1116,C1,-0.058711003741933214
1116,Q1_percent,0.24300787960500844
1116,C2,-0.1321633947031015
1117,C1,-0.07481872251865702
1117,Q1_percent,0.15291872823112643
1117,C2,-0.05522310119500031
1118,C1,-0.003102109631226687
1118,Q1_percent,0.12521462671432668
1118,C2,-0.1491486676676939
1119,C1,-0.0520806828222029
1119,Q1_percent,0.17849302391166938
1119,C2,-0.17936155422025332
1120,C1,-0.010515498655969987
1120,Q1_percent,0.18047654785093611
1120,C2,-0.13267429679168427
1121,C1,-0.201852030445061
1121,Q1_percent,0.10777630354746288
1121,C2,-0.19009107380698087
1122,C1,-0.05599272666538795
1122,Q1_percent,0.12159258055769101
1122,C2,-0.15666720834830614
1123,C1,-0.03436056086308284
1123,Q1_percent,0.20232505738985596
1123,C2,-0.08384515708162207
1124,C1,0.13552137673211656
1124,Q1_percent,0.05814955485957092
1124,C2,-0.02743343255924922
1125,C1,-0.15755955418679354
1125,Q1_percent,0.10943771249117425
1125,C2,-0.18556670358037808
1126,C1,-0.010070793035010498
1126,Q1_percent,0.15541008163935713
1126,C2,-0.13531795978756628
1127,C1,-0.06385027320779649
1127,Q1_percent,0.12619141737159054
1127,C2,-0.107752220169531
1128,C1,-0.006274281241606516
1128,Q1_percent,0.13103792522704102
1128,C2,-0.1659776377411331
1129,C1,-0.03191846793302792
1129,Q1_percent,0.12074011172558861
1129,C2,-0.16296411394209548
1130,C1,-0.018844996244207782
1130,Q1_percent,0.15101948661253814
1130,C2,-0.08064201159496936
1131,C1,-0.04486970623185961
1131,Q1_percent,0.19704219803263165
1131,C2,-0.1707338674980173
1132,C1,-0.04143402607188723
1132,Q1_percent,0.15503345613189198
1132,C2,-0.11972901010106285
1133,C1,-0.011934125102813116
1133,Q1_percent,0.12098871356926112
1133,C2,-0.10350699795387336
1134,C1,0.12491236094950632
1134,Q1_percent,0.07967350389170702
1134,C2,-0.07714597686367278
1135,C1,-0.02915946731917639
1135,Q1_percent,0.14458018903929987
1135,C2,-0.03116876196989203
1136,C1,0.10662976622413259
1136,Q1_percent,0.05505095945217369
1136,C2,-0.0584999474196216
1137,C1,-0.009517797468220799
1137,Q1_percent,0.11466733512963262
1137,C2,-0.13446382499967935
1138,C1,-0.056795819112165045
1138,Q1_percent,0.19587741382499343
1138,C2,-0.060165061847686614
1139,C1,0.03588301791154117
1139,Q1_percent,0.06072182371724707
1139,C2,-0.0673267339017355
1140,C1,-0.01036508868961746
1140,Q1_percent,0.13087707915563251
1140,C2,-0.10199443521745184
1141,C1,0.01754562466092073
1141,Q1_percent,0.1544472043712281
1141,C2,-0.07256231097916914
1142,C1,0.010327023514999204
1142,Q1_percent,0.020356152902022542
1142,C2,-0.06874550307542648
1143,C1,-0.004269285212511481
1143,Q1_percent,0.1201845641713591
1143,C2,-0.10466337240552884
1144,C1,-0.0790005144603619
1144,Q1_percent,0.2508124905803479
1144,C2,-0.20617619044033791
1145,C1,0.08776764491995984
1145,Q1_percent,0.18493330494059992
1145,C2,0.013059765589294578
1146,C1,-0.09816032542250962
1146,Q1_percent,0.19711780357056505
1146,C2,-0.15373131900304335
1147,C1,-0.0034531050827890783
1147,Q1_percent,0.11069443440759044
1147,C2,-0.14646090211438875
1148,C1,0.013415158368252173
1148,Q1_percent,0.15291035793774682
1148,C2,-0.09366559634342811
1149,C1,-0.07654617440722174
1149,Q1_percent,0.18509908156660984
1149,C2,-0.12895481291974709
1150,C1,-0.11818468827745325
1150,Q1_percent,0.15869568314421453
1150,C2,-0.12221261341261044
1151,C1,-0.0016108375955388736
1151,Q1_percent,0.13861217477119273
1151,C2,-0.07924433756355095
1152,C1,-0.03660637356223578
1152,Q1_percent,0.10960253239667579
1152,C2,-0.16918781426759022
1153,C1,0.014020699692633662
1153,Q1_percent,0.16294336010840546
1153,C2,-0.08739721637801641
1154,C1,-0.039103739071177125
1154,Q1_percent,0.14147936498404126
1154,C2,-0.1321546658871063
1155,C1,-0.11413590851870221
1155,Q1_percent,0.19787311041301214
1155,C2,-0.16022161545920205
1156,C1,0.004207134448704877
1156,Q1_percent,0.09609194831640368
1156,C2,-0.11648499512336041
1157,C1,-0.0859658252904395
1157,Q1_percent,0.1681375804157683
1157,C2,-0.13615681491921544
1158,C1,0.0505047985647751
1158,Q1_percent,0.06499642444714109
1158,C2,-0.07793889689317499
1159,C1,0.14594993328288006
1159,Q1_percent,0.022825160786199315
1159,C2,0.01850719058336597
1160,C1,-0.025890499835031774
1160,Q1_percent,0.14235970951594182
1160,C2,-0.09229146481328127
1161,C1,-0.05129875218761891
1161,Q1_percent,0.2600158446569025
1161,C2,-0.1286398969499847
1162,C1,-0.08234448904133107
1162,Q1_percent,0.1768927517000942
1162,C2,-0.18130001981433364
1163,C1,0.2156733939315234
1163,Q1_percent,0.008703468413379094
1163,C2,-0.0007757555704699839
1164,C1,-0.036499535177460726
1164,Q1_percent,0.12985454494175522
1164,C2,-0.16837457872868256
1165,C1,0.0230635737213317
1165,Q1_percent,0.1576470824407442
1165,C2,-0.11966228827604108
1166,C1,0.00029946913164441956
1166,Q1_percent,0.19904724041406935
1166,C2,-0.15551348614217989
1167,C1,0.11201699831275422
1167,Q1_percent,-0.0062765754472461415
1167,C2,-0.0754830407351817
1168,C1,0.010877523083128319
1168,Q1_percent,0.1032827521912558
1168,C2,-0.0950726735082314
1169,C1,-0.03421092825746259
1169,Q1_percent,0.11808700924850525
1169,C2,-0.12094070693294978
1170,C1,-0.07409526949038468
1170,Q1_percent,0.2536913313093907
1170,C2,-0.14908319708769865
1171,C1,0.045799057516505134
1171,Q1_percent,0.11098170508167154
1171,C2,-0.05763545967519185
1172,C1,-0.11982176381113226
1172,Q1_percent,0.08067171753937641
1172,C2,-0.17565856203916816
1173,C1,0.0069371625508929825
1173,Q1_percent,0.11654694454070977
1173,C2,-0.1224615582667323
1174,C1,-0.024484136364413087
1174,Q1_percent,0.1462812543628788
1174,C2,-0.14051975097047742
1175,C1,-0.09477582615022263
1175,Q1_percent,0.18222505057409177
1175,C2,-0.13892931490570706
1176,C1,0.126090870148456
1176,Q1_percent,0.08789791668874922
1176,C2,-0.03894450076674953
1177,C1,-0.11016357909259412
1177,Q1_percent,0.23277131415830504
1177,C2,-0.23139428821477276
1178,C1,0.0463658441626266
1178,Q1_percent,0.07032621020432209
1178,C2,-0.02806271925947636
1179,C1,0.11787840301734469
1179,Q1_percent,0.041288797204766844
1179,C2,-0.09296459162115155
1180,C1,-0.09626543201850682
1180,Q1_percent,0.13981578182756849
1180,C2,-0.22075121732525846
1181,C1,0.06918042681409087
1181,Q1_percent,0.06475877816241382
1181,C2,-0.012114741817636433
1182,C1,0.07713023814948626
1182,Q1_percent,0.10994999158426783
1182,C2,-0.06494086819457268
1183,C1,0.15679348656129607
1183,Q1_percent,-0.037138323607892314
1183,C2,-0.016409878315517473
1184,C1,-0.08092135670679944
1184,Q1_percent,0.24564905497573758
1184,C2,-0.16375369469807508
1185,C1,-0.09217138856711966
1185,Q1_percent,0.21085130459964924
1185,C2,-0.18370536088515851
1186,C1,-0.11643488134730716
1186,Q1_percent,0.19658253816176147
1186,C2,-0.19592463262030557
1187,C1,0.03465652413966329
1187,Q1_percent,0.15455933192245835
1187,C2,-0.07588146735187545
1188,C1,-0.060094506750520665
1188,Q1_percent,0.13858481107790044
1188,C2,-0.17383198822825885
1189,C1,-0.07152060911767971
1189,Q1_percent,0.14663272772684263
1189,C2,-0.18057570549548158
1190,C1,-0.021278220868466605
1190,Q1_percent,0.11592544623671015
1190,C2,-0.17590950166332547
1191,C1,-0.010294136339452116
1191,Q1_percent,0.17351878066480267
1191,C2,-0.1050201129400114
1192,C1,-0.0826803873979935
1192,Q1_percent,0.1952877472802873
1192,C2,-0.14623748239036266
1193,C1,-0.05030134417945686
1193,Q1_percent,0.13267673618844564
1193,C2,-0.11968871117648579
1194,C1,0.06669679920718201
1194,Q1_percent,0.1490334946967493
1194,C2,-0.055633905554284616
1195,C1,0.09532349182610286
1195,Q1_percent,0.1148131242366064
1195,C2,-0.024284119949960034
1196,C1,0.022160999815812103
1196,Q1_percent,0.15741178125108218
1196,C2,-0.09581879862752789
1197,C1,-0.12113082650327485
1197,Q1_percent,0.2386335600696269
1197,C2,-0.1137711727451141
1198,C1,-0.0036028649283414696
1198,Q1_percent,0.12500866287963378
1198,C2,-0.03465477746087991
1199,C1,0.02289218523857668
1199,Q1_percent,0.06966738537514172
1199,C2,-0.1197272873059676
1200,C1,-0.05140778794982773
1200,Q1_percent,0.14668948424576642
1200,C2,-0.14760552781612682
1201,C1,-0.02779668568318926
1201,Q1_percent,0.10024539874256469
1201,C2,-0.09642284869751488
1202,C1,-0.06392632498399098
1202,Q1_percent,0.1005280779509254
1202,C2,-0.17041695514760127
1203,C1,-0.133352903691677
1203,Q1_percent,0.19747527804464884
1203,C2,-0.23668930754131456
1204,C1,0.0832096023345099
1204,Q1_percent,0.0260803406324433
1204,C2,-0.0523919961269322
1205,C1,0.0736228840845606
1205,Q1_percent,0.036878720105834484
1205,C2,-0.11215214042226666
1206,C1,-0.03548438822616668
1206,Q1_percent,0.22522685670740838
1206,C2,-0.1175710763832904
1207,C1,0.07952540946596945
1207,Q1_percent,0.13959921307123216
1207,C2,-0.087810373934165
1208,C1,0.004976623466783904
1208,Q1_percent,0.21432997405292173
1208,C2,-0.08921825268680535
1209,C1,0.006588705899820533
1209,Q1_percent,0.16746143370994251
1209,C2,-0.14978883446072683
1210,C1,0.02324006425846086
1210,Q1_percent,0.08662420580477073
1210,C2,-0.09688708890524163
1211,C1,0.043360891449165224
1211,Q1_percent,0.19045719616115298
1211,C2,-0.09593208718350513
1212,C1,0.0025125660727820837
1212,Q1_percent,0.09926878364382033
1212,C2,-0.09164315483180534
1213,C1,-0.11607448893681085
1213,Q1_percent,0.17664116467756355
1213,C2,-0.2172521482247091
1214,C1,-0.09837850823403525
1214,Q1_percent,0.13779531438020112
1214,C2,-0.17692014282593177
1215,C1,-0.07370052962426046
1215,Q1_percent,0.2062585195108144
1215,C2,-0.08094615896982871
1216,C1,-0.06884052916523548
1216,Q1_percent,0.1127152518244204
1216,C2,-0.11196803412624166
1217,C1,-0.051631507447712346
1217,Q1_percent,0.1433232299039028
1217,C2,-0.05478924711270928
1218,C1,0.08403402086692978
1218,Q1_percent,0.08602514425539835
1218,C2,-0.024448104135251243
1219,C1,-0.03226663268238603
1219,Q1_percent,0.13510364229194594
1219,C2,-0.17945032771293778
1220,C1,-0.0378463865363801
1220,Q1_percent,0.22855029372563138
1220,C2,-0.14741283331402746
1221,C1,-0.1519360486500924
1221,Q1_percent,0.18784594010759215
1221,C2,-0.18655372029288922
1222,C1,-0.03968084474753717
1222,Q1_percent,0.11582920994818932
1222,C2,-0.09832379791616808
1223,C1,-0.019870209782598458
1223,Q1_percent,0.13932463806697734
1223,C2,-0.14569467232265304
1224,C1,-0.029863027078689694
1224,Q1_percent,0.1099395953850894
1224,C2,-0.1935932527769227
1225,C1,-0.09001017626892022
1225,Q1_percent,0.13791566817077552
1225,C2,-0.10995054257145087
1226,C1,0.03126597919614903
1226,Q1_percent,0.1844561409899888
1226,C2,-0.11398315939845559
1227,C1,0.030989827323038517
1227,Q1_percent,0.11332011923757189
1227,C2,-0.11237660291807194
1228,C1,-0.0641749661557831
1228,Q1_percent,0.11507388656039662
1228,C2,-0.140674919052535
1229,C1,-0.10830099608763727
1229,Q1_percent,0.11197515178584297
1229,C2,-0.12470617081388738
1230,C1,-0.11956934527044985
1230,Q1_percent,0.24745135735409027
1230,C2,-0.20177920305169636
1231,C1,-0.050923119090683096
1231,Q1_percent,0.1260490802558283
1231,C2,-0.13831762429721003
1232,C1,-0.07030082282706034
1232,Q1_percent,0.17103730318527305
1232,C2,-0.13588172738403792
1233,C1,0.0843541764193123
1233,Q1_percent,0.05128645012490674
1233,C2,-0.05778637636083722
1234,C1,-0.16462142557078868
1234,Q1_percent,0.2667236057675449
1234,C2,-0.24815209062583948
1235,C1,0.0649504992529378
1235,Q1_percent,0.08145469546838827
1235,C2,-0.022855770989487573
1236,C1,0.08675446514066766
1236,Q1_percent,0.07864014896402688
1236,C2,-0.07054716300163688
1237,C1,-0.07001002424991547
1237,Q1_percent,0.1340191092585521
1237,C2,-0.15364653628047312
1238,C1,0.013224062098123563
1238,Q1_percent,0.1809097130692909
1238,C2,-0.11877545915066416
1239,C1,0.010319406303548169
1239,Q1_percent,0.16610002895683113
1239,C2,-0.11824532996320784
1240,C1,-0.03931286223559432
1240,Q1_percent,0.22829636448656185
1240,C2,-0.13067526779661304
1241,C1,-0.025393364531866743
1241,Q1_percent,0.017204464699853286
1241,C2,-0.1365911632991907
1242,C1,-0.005969897326878721
1242,Q1_percent,0.15714553426150255
1242,C2,-0.10780663067474783
1243,C1,-0.017270931247998327
1243,Q1_percent,0.18091525762995694
1243,C2,-0.09543832217362067
1244,C1,0.12281518456060739
1244,Q1_percent,0.010948801702127774
1244,C2,-0.06686497813599945
1245,C1,-0.1832729885089736
1245,Q1_percent,0.07664692466833985
1245,C2,-0.21524514796968447
1246,C1,-0.034634969751084085
1246,Q1_percent,0.18011993211276325
1246,C2,-0.14176768692480396
1247,C1,-0.10358371361729057
1247,Q1_percent,0.07902195005900388
1247,C2,-0.13788630325141876
1248,C1,-0.005609201022766369
1248,Q1_percent,0.1561920287240624
1248,C2,-0.08909633275302813
1249,C1,0.007893562086302167
1249,Q1_percent,0.08888088608033154
1249,C2,-0.09993561262971444
1250,C1,0.006207203156970495
1250,Q1_percent,0.08724750925234366
1250,C2,-0.0777157152248546
1251,C1,0.0024455297623790103
1251,Q1_percent,0.12422132588587372
1251,C2,-0.10784341975320993
1252,C1,0.0015832293929036912
1252,Q1_percent,0.07968704544485215
1252,C2,-0.13147131097278345
1253,C1,-0.13980498072055844
1253,Q1_percent,0.19628099478938374
1253,C2,-0.20424716285804206
1254,C1,-0.06726332833169188
1254,Q1_percent,0.14090930459776121
1254,C2,-0.10556461472211678
1255,C1,-0.039986108299450374
1255,Q1_percent,0.21385482392006172
1255,C2,-0.06325795851572343
1256,C1,-0.03555839819499857
1256,Q1_percent,0.12872746353055797
1256,C2,-0.0658589298967345
1257,C1,0.007538351266088916
1257,Q1_percent,0.22994643678429727
1257,C2,-0.09476772054844092
1258,C1,-0.0654865433962754
1258,Q1_percent,0.13145118619175303
1258,C2,-0.13370856959399835
1259,C1,-0.09526443190733634
1259,Q1_percent,0.21229838492850667
1259,C2,-0.1389707585823021
1260,C1,0.039576855204904476
1260,Q1_percent,0.04599723637257697
1260,C2,-0.0529869191619783
1261,C1,0.01669162715922928
1261,Q1_percent,0.15348895283942504
1261,C2,-0.1434913627248241
1262,C1,-0.08172305048191258
1262,Q1_percent,0.09109320825407362
1262,C2,-0.12840993982687657
1263,C1,-0.01897022113730294
1263,Q1_percent,0.1212560988351144
1263,C2,-0.15885422616526437
1264,C1,-0.08422196271757963
1264,Q1_percent,0.2547968090996599
1264,C2,-0.1463259000056818
1265,C1,-0.05018042383926804
1265,Q1_percent,0.08139287829197366
1265,C2,-0.15919767013170757
1266,C1,-0.06211939723081808
1266,Q1_percent,0.19539671336840175
1266,C2,-0.11249727731300595
1267,C1,-0.052499474241108963
1267,Q1_percent,0.14007784020205055
1267,C2,-0.08785525718880152
1268,C1,0.004097743610295119
1268,Q1_percent,0.13030728190782456
1268,C2,-0.09952373490797604
1269,C1,0.010921945615120332
1269,Q1_percent,0.17166888627054294
1269,C2,-0.1519852652505573
1270,C1,-0.04530415468325903
1270,Q1_percent,0.12172898712375141
1270,C2,-0.1412425001533427
1271,C1,-0.1068242028543252
1271,Q1_percent,0.13767896076664615
1271,C2,-0.02956955496204614
1272,C1,-0.03940997175017254
1272,Q1_percent,0.19425800970283008
1272,C2,-0.1226906977921925
1273,C1,-0.014585044175052972
1273,Q1_percent,0.13045219317545514
1273,C2,-0.145468995585422
1274,C1,-0.0041006785555793525
1274,Q1_percent,0.146937164758462
1274,C2,-0.08423965890358026
1275,C1,0.01668655293327199
1275,Q1_percent,0.11997551897466412
1275,C2,-0.17300162966669907
1276,C1,0.12137495731220176
1276,Q1_percent,0.040015749537285074
1276,C2,0.05659234833325916
1277,C1,-0.10025951456808312
1277,Q1_percent,0.1950944536947572
1277,C2,-0.22814385820179256
1278,C1,0.049748766950648456
1278,Q1_percent,0.07425897001698231
1278,C2,-0.0942519401770237
1279,C1,0.11621135280944755
1279,Q1_percent,0.0836623156340981
1279,C2,-0.022609246134022983
1280,C1,-0.10334596924861515
1280,Q1_percent,0.22256689783900038
1280,C2,-0.2080928718121485
1281,C1,0.042084583539120465
1281,Q1_percent,0.07502884451578677
1281,C2,-0.05042094904338635
1282,C1,0.03225207551117546
1282,Q1_percent,0.13917025718424833
1282,C2,-0.1123037731479694
1283,C1,-0.18521865784061914
1283,Q1_percent,0.11157180978614445
1283,C2,-0.15363867540834872
1284,C1,0.1042877744579209
1284,Q1_percent,0.03863993670006607
1284,C2,-0.028181564894471503
1285,C1,-0.11892034604455864
1285,Q1_percent,0.27002558512993863
1285,C2,-0.2102080098927409
1286,C1,-0.05478888993406245
1286,Q1_percent,0.15574725379609441
1286,C2,-0.19058424526488896
1287,C1,0.13408248376177856
1287,Q1_percent,0.047037364055668364
1287,C2,-0.005624758668574319
1288,C1,-0.20707011631761768
1288,Q1_percent,0.08947893900719986
1288,C2,-0.22540273020337634
1289,C1,0.011797250675776123
1289,Q1_percent,0.14351175557754797
1289,C2,-0.07468000799754135
1290,C1,-0.07098346709296713
1290,Q1_percent,0.17006342579149264
1290,C2,-0.06640454584535994
1291,C1,-0.04715088897742645
1291,Q1_percent,0.21697820631289433
1291,C2,-0.11491763910478846
1292,C1,-0.06753230125156257
1292,Q1_percent,0.2282768210994772
1292,C2,-0.14998802484455348
1293,C1,0.10154338023066489
1293,Q1_percent,0.05812080315230116
1293,C2,-0.07285523084874042
1294,C1,-0.07960296390141816
1294,Q1_percent,0.1630528244219948
1294,C2,-0.1508755519250709
1295,C1,0.050064014569480696
1295,Q1_percent,0.07734213113284306
1295,C2,-0.05527508248581403
1296,C1,0.015998782642723402
1296,Q1_percent,0.07410636673762955
1296,C2,-0.14537404965784162
1297,C1,-0.029889593691055753
1297,Q1_percent,0.10583646040244425
1297,C2,-0.04647117527074018
1298,C1,-0.05756013610314275
1298,Q1_percent,0.21911296531382057
