model_id,model_name,barcode,policy_table9,k,outer_fold,future_point_count,soh_mse,soh_rmse,soh_mae
M2,早期运行特征 Ridge（运行后基线）,EL150800464977,4C(80%)-4C,10,2,1423,0.0032308587482464237,0.05684064345383877,0.03694025141695593
M2,早期运行特征 Ridge（运行后基线）,EL150800460485,7C(40%)-3.6C,10,3,605,0.0004403042601600473,0.020983428227056875,0.01267478657624027
M2,早期运行特征 Ridge（运行后基线）,EL150800460506,6C(50%)-3.6C,10,3,693,0.002169114674314058,0.046573755209496026,0.026458979829112456
M2,早期运行特征 Ridge（运行后基线）,EL150800460507,6C(30%)-3.6C,10,3,849,0.00029382816604345784,0.017141416687177807,0.009956938675537038
M2,早期运行特征 Ridge（运行后基线）,EL150800460603,4.65C(19%)-4.85C,10,3,478,0.00024093014330533137,0.015521924600555544,0.012323014698052154
M2,早期运行特征 Ridge（运行后基线）,EL150800460630,5.4C(70%)-3C,10,3,1006,0.0008305833143776682,0.02881984237253334,0.017431703416738546
M2,早期运行特征 Ridge（运行后基线）,EL150800460634,3.6C(30%)-6C,10,3,500,0.0027869313885008373,0.052791395023250115,0.046848078998648124
M2,早期运行特征 Ridge（运行后基线）,EL150800463208,4C(40%)-6C,10,3,472,0.0006974502553937232,0.026409283507769065,0.022811613638335483
M2,早期运行特征 Ridge（运行后基线）,EL150800463882,5.4C(40%)-3.6C,10,3,777,0.0011543579188249675,0.03397584316576952,0.017612863133901143
M2,早期运行特征 Ridge（运行后基线）,EL150800460466,4C(13%)-5C,10,4,466,0.0005299389362577161,0.023020402608506137,0.017097233539112116
M2,早期运行特征 Ridge（运行后基线）,EL150800460513,5.6C(65%)-3C,10,4,418,0.0005979737535994527,0.02445350186781952,0.012870834082682138
M2,早期运行特征 Ridge（运行后基线）,EL150800460615,6C(40%)-3C,10,4,698,9.6083790345409e-05,0.009802233946678125,0.006789283977849718
M2,早期运行特征 Ridge（运行后基线）,EL150800460628,5.2C(71%)-3C,10,4,452,0.0004580529795925813,0.021402172310132007,0.011892335038008229
M2,早期运行特征 Ridge（运行后基线）,EL150800460655,3.6C(22%)-5.5C,10,4,433,0.0015583212294408763,0.03947557763277032,0.030311380722844564
M2,早期运行特征 Ridge（运行后基线）,EL150800463229,7C(30%)-3.6C,10,4,955,1.8542642934053147e-05,0.004306116920620381,0.003186588164240063
M2,早期运行特征 Ridge（运行后基线）,EL150800464881,5.4C(60%)-3C,10,4,777,0.0020117218301710688,0.044852222131919715,0.027801324469752236
M2,早期运行特征 Ridge（运行后基线）,EL150800464883,4.4C(80%)-4.4C,10,4,1063,0.003424873419225966,0.058522418091069735,0.037712774156523174
M2,早期运行特征 Ridge（运行后基线）,EL150800440551,4.4C(55%)-6C,10,5,450,0.004296301042725629,0.06554617489011566,0.049915114977316564
M2,早期运行特征 Ridge（运行后基线）,EL150800453773,6C(60%)-3C,10,5,606,0.00012178262975323225,0.011035516741559148,0.006016697146603142
M2,早期运行特征 Ridge（运行后基线）,EL150800460602,2C(2%)-5C,10,5,427,4.450336995617945e-05,0.006671084616175952,0.00454876829967428
M2,早期运行特征 Ridge（运行后基线）,EL150800460604,4.9C(69%)-4.25C,10,5,487,0.0001602345846454691,0.01265838001663203,0.008986844306914443
M2,早期运行特征 Ridge（运行后基线）,EL150800460627,5.6C(58%)-3.5C,10,5,448,0.0012361340685585083,0.03515869833424594,0.017257690578254128
M2,早期运行特征 Ridge（运行后基线）,EL150800460640,6C(40%)-3.6C,10,5,720,0.00040914118384746093,0.020227238660960642,0.013096557775124015
M2,早期运行特征 Ridge（运行后基线）,EL150800460641,5.2C(58%)-4C,10,5,509,0.00011630009303154129,0.010784252084940396,0.008246565803571974
M2,早期运行特征 Ridge（运行后基线）,EL150800463871,5.4C(60%)-3.6C,10,5,548,0.0011090230070269205,0.033301997042623745,0.026924501089450586
M3,策略＋早期特征联合 Ridge,EL150800453113,5.4C(50%)-3C,10,1,708,0.0026515228386890907,0.05149293969748756,0.03494733781090943
M3,策略＋早期特征联合 Ridge,EL150800460478,4.4C(24%)-5C,10,1,483,0.0036396067902814792,0.060329153734173,0.04181915008910914
M3,策略＋早期特征联合 Ridge,EL150800460511,5.6C(38%)-4.25C,10,1,467,0.0002387900907174732,0.01545283439105827,0.009989654156780586
M3,策略＋早期特征联合 Ridge,EL150800460518,1C(4%)-6C,10,1,289,0.005921232750987945,0.0769495467887105,0.06207662822686386
M3,策略＋早期特征联合 Ridge,EL150800460608,5.2C(37%)-4.5C,10,1,481,0.00015371789703042576,0.012398302183380826,0.007257577872396428
M3,策略＋早期特征联合 Ridge,EL150800460611,4.8C(80%)-4.8C,10,1,450,0.0015085407002625294,0.03883993692402872,0.02474127888703443
M3,策略＋早期特征联合 Ridge,EL150800460613,6C(4%)-4.75C,10,1,476,0.00016433260015743753,0.01281922775199183,0.007609792790384699
M3,策略＋早期特征联合 Ridge,EL150800460614,4.9C(27%)-4.75C,10,1,457,8.384912444263808e-06,0.002895671328770551,0.002314072025513328
M3,策略＋早期特征联合 Ridge,EL150800465027,4.8C(80%)-4.8C,10,1,859,0.0003785339698604159,0.019455949472087345,0.011182112059496008
M3,策略＋早期特征联合 Ridge,EL150800460486,3.6C(80%)-3.6C,10,2,2149,0.0069665171382703225,0.08346566442717822,0.0634982047962233
M3,策略＋早期特征联合 Ridge,EL150800460498,6C(31%)-4.25C,10,2,451,0.0001404071134561683,0.011849350760955989,0.007443120262767736
M3,策略＋早期特征联合 Ridge,EL150800460501,4.65C(69%)-6C,10,2,516,0.000108392394964455,0.010411166839718542,0.008796081830628537
M3,策略＋早期特征联合 Ridge,EL150800460522,5.4C(50%)-3.6C,10,2,846,0.005759528529422588,0.07589155769532333,0.05491339567423576
M3,策略＋早期特征联合 Ridge,EL150800460525,6C(50%)-3C,10,2,731,0.0008195237508823673,0.028627325248481866,0.018963431008677843
M3,策略＋早期特征联合 Ridge,EL150800460618,7C(40%)-3C,10,2,691,0.0008117023281925247,0.028490390102498153,0.01447329366559548
M3,策略＋早期特征联合 Ridge,EL150800460659,5.4C(80%)-5.4C,10,2,859,0.00012273659609848112,0.01107865497695822,0.007273439255757119
M3,策略＋早期特征联合 Ridge,EL150800464977,4C(80%)-4C,10,2,1423,0.0032653313200600846,0.05714307762152897,0.03718472800310358
M3,策略＋早期特征联合 Ridge,EL150800460485,7C(40%)-3.6C,10,3,605,0.0006418678534107214,0.025335111079502322,0.01546966347117771
M3,策略＋早期特征联合 Ridge,EL150800460506,6C(50%)-3.6C,10,3,693,0.0019935334243899486,0.04464900250162313,0.025000973634429196
M3,策略＋早期特征联合 Ridge,EL150800460507,6C(30%)-3.6C,10,3,849,0.0008170160799276106,0.02858349313725687,0.01715630987934667
M3,策略＋早期特征联合 Ridge,EL150800460603,4.65C(19%)-4.85C,10,3,478,0.00017202443413827156,0.013115808558311286,0.008257450609326268
M3,策略＋早期特征联合 Ridge,EL150800460630,5.4C(70%)-3C,10,3,1006,0.001164241741119404,0.03412098681338809,0.02052294005278071
M3,策略＋早期特征联合 Ridge,EL150800460634,3.6C(30%)-6C,10,3,500,0.0027102654056208038,0.05206020942736212,0.04627995789827227
M3,策略＋早期特征联合 Ridge,EL150800463208,4C(40%)-6C,10,3,472,0.0007296812562034309,0.02701261290959153,0.02322389691181074
M3,策略＋早期特征联合 Ridge,EL150800463882,5.4C(40%)-3.6C,10,3,777,0.0009537995717074128,0.030883645699745565,0.01581474493009496
M3,策略＋早期特征联合 Ridge,EL150800460466,4C(13%)-5C,10,4,466,0.00014564660807970338,0.012068413652162548,0.007927653180061285
M3,策略＋早期特征联合 Ridge,EL150800460513,5.6C(65%)-3C,10,4,418,0.0012384559216470617,0.035191702454514216,0.0180640809186285
M3,策略＋早期特征联合 Ridge,EL150800460615,6C(40%)-3C,10,4,698,0.00024415806760469497,0.01562555815338111,0.010235333855977568
M3,策略＋早期特征联合 Ridge,EL150800460628,5.2C(71%)-3C,10,4,452,0.0012558025108909843,0.03543730394500948,0.019916488677168828
M3,策略＋早期特征联合 Ridge,EL150800460655,3.6C(22%)-5.5C,10,4,433,0.000799631492862449,0.028277756149709773,0.023031005567199322
M3,策略＋早期特征联合 Ridge,EL150800463229,7C(30%)-3.6C,10,4,955,0.0004941691240554177,0.022229915070809823,0.01306228741977921
M3,策略＋早期特征联合 Ridge,EL150800464881,5.4C(60%)-3C,10,4,777,0.0008766693850319868,0.029608603226629702,0.01749589003421223
M3,策略＋早期特征联合 Ridge,EL150800464883,4.4C(80%)-4.4C,10,4,1063,0.002620188582244619,0.05118777766464001,0.031655630481148285
M3,策略＋早期特征联合 Ridge,EL150800440551,4.4C(55%)-6C,10,5,450,0.0035304672135080322,0.05941773483992832,0.04367686534812367
M3,策略＋早期特征联合 Ridge,EL150800453773,6C(60%)-3C,10,5,606,0.0005303918885507281,0.023030238569123163,0.010893834001633702
M3,策略＋早期特征联合 Ridge,EL150800460602,2C(2%)-5C,10,5,427,0.00028247665303608667,0.01680704176933248,0.009924044328893844
M3,策略＋早期特征联合 Ridge,EL150800460604,4.9C(69%)-4.25C,10,5,487,0.0006688132460841816,0.025861423899007988,0.013909067772132579
M3,策略＋早期特征联合 Ridge,EL150800460627,5.6C(58%)-3.5C,10,5,448,0.0011291432768588759,0.03360272722352869,0.016597518913652118
M3,策略＋早期特征联合 Ridge,EL150800460640,6C(40%)-3.6C,10,5,720,0.0009347647528824346,0.030573922759149417,0.019524781288168588
M3,策略＋早期特征联合 Ridge,EL150800460641,5.2C(58%)-4C,10,5,509,0.00023387992862948534,0.01529313338166791,0.009679326824009642
M3,策略＋早期特征联合 Ridge,EL150800463871,5.4C(60%)-3.6C,10,5,548,0.0014935988742583771,0.038647106932581346,0.030297696807041127
M4,P3 策略先验＋早期残差 Ridge,EL150800453113,5.4C(50%)-3C,10,1,708,0.004971349271578029,0.07050779582129929,0.05030103237033593
M4,P3 策略先验＋早期残差 Ridge,EL150800460478,4.4C(24%)-5C,10,1,483,0.004951394966722415,0.07036614929582559,0.050740116031123786
M4,P3 策略先验＋早期残差 Ridge,EL150800460511,5.6C(38%)-4.25C,10,1,467,0.00024750171821176465,0.015732187330812098,0.013203998860429745
M4,P3 策略先验＋早期残差 Ridge,EL150800460518,1C(4%)-6C,10,1,289,0.003612746670064181,0.06010612839024138,0.04979246595797261
M4,P3 策略先验＋早期残差 Ridge,EL150800460608,5.2C(37%)-4.5C,10,1,481,0.003048170579608746,0.0552102398075642,0.03808672058865189
M4,P3 策略先验＋早期残差 Ridge,EL150800460611,4.8C(80%)-4.8C,10,1,450,0.002334587544977322,0.04831756973376581,0.031464208930832835
M4,P3 策略先验＋早期残差 Ridge,EL150800460613,6C(4%)-4.75C,10,1,476,7.968477302045832e-06,0.0028228491461723265,0.002103767528942768
M4,P3 策略先验＋早期残差 Ridge,EL150800460614,4.9C(27%)-4.75C,10,1,457,0.00196348242082458,0.04431119972224381,0.0290173909724336
M4,P3 策略先验＋早期残差 Ridge,EL150800465027,4.8C(80%)-4.8C,10,1,859,2.325740469067198e-05,0.004822593150025407,0.0032223287262960567
M4,P3 策略先验＋早期残差 Ridge,EL150800460486,3.6C(80%)-3.6C,10,2,2149,0.0027612828121981224,0.05254790968438347,0.03279717505619122
M4,P3 策略先验＋早期残差 Ridge,EL150800460498,6C(31%)-4.25C,10,2,451,0.00014182396784992741,0.011908986852370247,0.0074687764379252
M4,P3 策略先验＋早期残差 Ridge,EL150800460501,4.65C(69%)-6C,10,2,516,0.003427682192650842,0.05854641058724985,0.03832558230092468
M4,P3 策略先验＋早期残差 Ridge,EL150800460522,5.4C(50%)-3.6C,10,2,846,0.005341347686094458,0.07308452425852177,0.05241683544082389
M4,P3 策略先验＋早期残差 Ridge,EL150800460525,6C(50%)-3C,10,2,731,0.0023701023996490485,0.04868369747306637,0.03203992454121969
M4,P3 策略先验＋早期残差 Ridge,EL150800460618,7C(40%)-3C,10,2,691,0.0008320465547855473,0.028845217190819474,0.014642015258534102
M4,P3 策略先验＋早期残差 Ridge,EL150800460659,5.4C(80%)-5.4C,10,2,859,0.00931204759717486,0.09649895127500019,0.07323266385118223
M4,P3 策略先验＋早期残差 Ridge,EL150800464977,4C(80%)-4C,10,2,1423,0.0019214029568429753,0.043833810658474304,0.027049810303520577
M4,P3 策略先验＋早期残差 Ridge,EL150800460485,7C(40%)-3.6C,10,3,605,0.0030264775491014107,0.05501343062472482,0.03336520833898934
M4,P3 策略先验＋早期残差 Ridge,EL150800460506,6C(50%)-3.6C,10,3,693,0.0012462072362777999,0.035301660531450924,0.018990262448747956
M4,P3 策略先验＋早期残差 Ridge,EL150800460507,6C(30%)-3.6C,10,3,849,0.0013711233042605405,0.03702868218368756,0.022715412042888874
M4,P3 策略先验＋早期残差 Ridge,EL150800460603,4.65C(19%)-4.85C,10,3,478,0.0023468601241032018,0.04844440240216822,0.029779393352968378
M4,P3 策略先验＋早期残差 Ridge,EL150800460630,5.4C(70%)-3C,10,3,1006,0.005735191538504538,0.07573104738813889,0.0539510459428777
M4,P3 策略先验＋早期残差 Ridge,EL150800460634,3.6C(30%)-6C,10,3,500,0.004514870708122237,0.06719278761982,0.05725296662948713
M4,P3 策略先验＋早期残差 Ridge,EL150800463208,4C(40%)-6C,10,3,472,0.003020746920555467,0.054961322041554524,0.041032442158415804
M4,P3 策略先验＋早期残差 Ridge,EL150800463882,5.4C(40%)-3.6C,10,3,777,2.0313437210404782e-05,0.004507043067289771,0.00347973081337746
M4,P3 策略先验＋早期残差 Ridge,EL150800460466,4C(13%)-5C,10,4,466,0.00014375663362272467,0.011989855446281438,0.007906050721333891
M4,P3 策略先验＋早期残差 Ridge,EL150800460513,5.6C(65%)-3C,10,4,418,0.0011272489493262935,0.033574528281515637,0.01720718466260644
M4,P3 策略先验＋早期残差 Ridge,EL150800460615,6C(40%)-3C,10,4,698,3.6643052370636576e-05,0.006053350507829245,0.0036183326426699925
M4,P3 策略先验＋早期残差 Ridge,EL150800460628,5.2C(71%)-3C,10,4,452,0.0017055774972268949,0.041298637958495615,0.024301412427051694
M4,P3 策略先验＋早期残差 Ridge,EL150800460655,3.6C(22%)-5.5C,10,4,433,0.0009383572918045463,0.030632618102352047,0.024610683912075906
M4,P3 策略先验＋早期残差 Ridge,EL150800463229,7C(30%)-3.6C,10,4,955,0.0028559936689177114,0.05344149762981677,0.03515762671478651
M4,P3 策略先验＋早期残差 Ridge,EL150800464881,5.4C(60%)-3C,10,4,777,0.0029829471562537713,0.054616363447722985,0.03512292404845363
M4,P3 策略先验＋早期残差 Ridge,EL150800464883,4.4C(80%)-4.4C,10,4,1063,0.0006967055999914693,0.026395181378264278,0.014388421329032777
M4,P3 策略先验＋早期残差 Ridge,EL150800440551,4.4C(55%)-6C,10,5,450,0.002765697598830378,0.05258990015992023,0.03740552436011327
M4,P3 策略先验＋早期残差 Ridge,EL150800453773,6C(60%)-3C,10,5,606,0.0022944719517118983,0.047900646673212026,0.03193873008911314
M4,P3 策略先验＋早期残差 Ridge,EL150800460602,2C(2%)-5C,10,5,427,0.0018011031966730599,0.042439406177196444,0.027403124203993243
M4,P3 策略先验＋早期残差 Ridge,EL150800460604,4.9C(69%)-4.25C,10,5,487,0.0008687405171876256,0.029474404441610445,0.022019849911382994
M4,P3 策略先验＋早期残差 Ridge,EL150800460627,5.6C(58%)-3.5C,10,5,448,0.0013904115684156668,0.03728822291844527,0.018394156727891204
M4,P3 策略先验＋早期残差 Ridge,EL150800460640,6C(40%)-3.6C,10,5,720,0.0005561778685615798,0.023583423597128127,0.011936685860830548
M4,P3 策略先验＋早期残差 Ridge,EL150800460641,5.2C(58%)-4C,10,5,509,0.0005743712228776166,0.023966043120999692,0.018378765745995198
M4,P3 策略先验＋早期残差 Ridge,EL150800463871,5.4C(60%)-3.6C,10,5,548,0.0012217312403769256,0.03495327224133565,0.027972685652224827
M1,策略参数 Ridge（设计前基线）,EL150800453113,5.4C(50%)-3C,20,1,698,0.0003322427128697372,0.01822752624109309,0.01324157808901052
M1,策略参数 Ridge（设计前基线）,EL150800460478,4.4C(24%)-5C,20,1,473,0.0011408841816550818,0.03377697709468806,0.020510615356724216
M1,策略参数 Ridge（设计前基线）,EL150800460511,5.6C(38%)-4.25C,20,1,457,0.0012905233133688936,0.035923854377960245,0.018080187791028778
M1,策略参数 Ridge（设计前基线）,EL150800460518,1C(4%)-6C,20,1,279,0.0057428034357921666,0.07578128684439296,0.06183860383793434
M1,策略参数 Ridge（设计前基线）,EL150800460608,5.2C(37%)-4.5C,20,1,471,0.0012789864496343603,0.035762920037859885,0.01876656668252384
M1,策略参数 Ridge（设计前基线）,EL150800460611,4.8C(80%)-4.8C,20,1,440,0.0019673551061811278,0.044354876915409513,0.028997859506232907
M1,策略参数 Ridge（设计前基线）,EL150800460613,6C(4%)-4.75C,20,1,466,0.0009677218350613548,0.03110822777114368,0.017743504783661837
M1,策略参数 Ridge（设计前基线）,EL150800460614,4.9C(27%)-4.75C,20,1,447,0.001394584682657867,0.037344138531473274,0.021747094612275558
M1,策略参数 Ridge（设计前基线）,EL150800465027,4.8C(80%)-4.8C,20,1,849,0.0028715320986709004,0.053586678369450184,0.035651235345629737
M1,策略参数 Ridge（设计前基线）,EL150800460486,3.6C(80%)-3.6C,20,2,2139,0.012481487503602194,0.11172057779837247,0.09589558503903063
M1,策略参数 Ridge（设计前基线）,EL150800460498,6C(31%)-4.25C,20,2,441,0.0013281101218750493,0.03644324521602116,0.01897272047288153
M1,策略参数 Ridge（设计前基线）,EL150800460501,4.65C(69%)-6C,20,2,506,5.5977287154874785e-05,0.00748179705384173,0.006867134509482293
M1,策略参数 Ridge（设计前基线）,EL150800460522,5.4C(50%)-3.6C,20,2,836,0.004159875598895447,0.06449709760055446,0.04486832814541305
M1,策略参数 Ridge（设计前基线）,EL150800460525,6C(50%)-3C,20,2,721,0.0009525846142410246,0.03086396951529444,0.0206999235714986
M1,策略参数 Ridge（设计前基线）,EL150800460618,7C(40%)-3C,20,2,681,1.9237887731773385e-05,0.004386101655430867,0.003412928529291706
M1,策略参数 Ridge（设计前基线）,EL150800460659,5.4C(80%)-5.4C,20,2,849,0.005318730888803607,0.07292962970428142,0.05122566063778863
M1,策略参数 Ridge（设计前基线）,EL150800464977,4C(80%)-4C,20,2,1413,0.0108980338162501,0.10439364835204343,0.08345799124971233
M1,策略参数 Ridge（设计前基线）,EL150800460485,7C(40%)-3.6C,20,3,595,9.869977058023558e-05,0.00993477581932454,0.006174593388141071
M1,策略参数 Ridge（设计前基线）,EL150800460506,6C(50%)-3.6C,20,3,683,0.00045517433077316534,0.021334814992710047,0.013280015559533172
M1,策略参数 Ridge（设计前基线）,EL150800460507,6C(30%)-3.6C,20,3,839,0.004291879408038879,0.06551243704853972,0.04434342266252912
M1,策略参数 Ridge（设计前基线）,EL150800460603,4.65C(19%)-4.85C,20,3,468,0.00042114303888284087,0.02052176987695849,0.01608099168749659
M1,策略参数 Ridge（设计前基线）,EL150800460630,5.4C(70%)-3C,20,3,996,0.0037447152454423986,0.061194078516163625,0.04071159336701704
M1,策略参数 Ridge（设计前基线）,EL150800460634,3.6C(30%)-6C,20,3,490,0.0015277760155330317,0.039086775455811545,0.03409933312132516
M1,策略参数 Ridge（设计前基线）,EL150800463208,4C(40%)-6C,20,3,462,0.0010183464215755323,0.031911540570388204,0.026730399802421898
M1,策略参数 Ridge（设计前基线）,EL150800463882,5.4C(40%)-3.6C,20,3,767,0.0022420822603044046,0.04735063104441592,0.030928069244399895
M1,策略参数 Ridge（设计前基线）,EL150800460466,4C(13%)-5C,20,4,456,0.00040890679115440496,0.02022144384445396,0.01552245520046044
M1,策略参数 Ridge（设计前基线）,EL150800460513,5.6C(65%)-3C,20,4,408,0.0019046306747541883,0.0436420745926931,0.02433476403559168
M1,策略参数 Ridge（设计前基线）,EL150800460615,6C(40%)-3C,20,4,688,0.0003030573402321424,0.01740854216274707,0.011301608788755878
M1,策略参数 Ridge（设计前基线）,EL150800460628,5.2C(71%)-3C,20,4,442,0.0018825742456934618,0.04338864189731527,0.026424061489663274
M1,策略参数 Ridge（设计前基线）,EL150800460655,3.6C(22%)-5.5C,20,4,423,0.0011879818450197725,0.03446711251352182,0.027588082024363154
M1,策略参数 Ridge（设计前基线）,EL150800463229,7C(30%)-3.6C,20,4,945,0.005847911831876753,0.07647164070344478,0.05482404896971463
M1,策略参数 Ridge（设计前基线）,EL150800464881,5.4C(60%)-3C,20,4,767,0.0001601689349936435,0.012655786620895735,0.0073538152193157996
M1,策略参数 Ridge（设计前基线）,EL150800464883,4.4C(80%)-4.4C,20,4,1053,0.005370149299495253,0.07328130252318972,0.051289921390260555
M1,策略参数 Ridge（设计前基线）,EL150800440551,4.4C(55%)-6C,20,5,440,0.0016085692652744938,0.040106972776245454,0.033130521144058546
M1,策略参数 Ridge（设计前基线）,EL150800453773,6C(60%)-3C,20,5,596,0.001014430397853284,0.031850123984896575,0.015257358395005543
M1,策略参数 Ridge（设计前基线）,EL150800460602,2C(2%)-5C,20,5,417,0.00034356748738948427,0.018535573565160703,0.01133210452539189
M1,策略参数 Ridge（设计前基线）,EL150800460604,4.9C(69%)-4.25C,20,5,477,0.0014064905396686505,0.03750320705844569,0.018356778855585554
M1,策略参数 Ridge（设计前基线）,EL150800460627,5.6C(58%)-3.5C,20,5,438,0.0016750664864025413,0.04092757611198764,0.02052035518787331
M1,策略参数 Ridge（设计前基线）,EL150800460640,6C(40%)-3.6C,20,5,710,0.0005298737543323411,0.023018986822454655,0.01479278654248803
M1,策略参数 Ridge（设计前基线）,EL150800460641,5.2C(58%)-4C,20,5,499,0.0013355310008534124,0.03654491757896592,0.017346392843627493
M1,策略参数 Ridge（设计前基线）,EL150800463871,5.4C(60%)-3.6C,20,5,538,0.0020188307256444648,0.044931400219050205,0.034065940071805884
M2,早期运行特征 Ridge（运行后基线）,EL150800453113,5.4C(50%)-3C,20,1,698,0.0031680281456867663,0.056285239145683355,0.03859567843249345
M2,早期运行特征 Ridge（运行后基线）,EL150800460478,4.4C(24%)-5C,20,1,473,0.0003697131774384524,0.01922792701875198,0.012272666532447364
M2,早期运行特征 Ridge（运行后基线）,EL150800460511,5.6C(38%)-4.25C,20,1,457,0.00013929946565235205,0.01180251946206199,0.00813775667896162
M2,早期运行特征 Ridge（运行后基线）,EL150800460518,1C(4%)-6C,20,1,279,0.00610134236599973,0.07811108990405735,0.06374739594540225
M2,早期运行特征 Ridge（运行后基线）,EL150800460608,5.2C(37%)-4.5C,20,1,471,0.0009166741158368521,0.030276626559721808,0.02040040484995604
M2,早期运行特征 Ridge（运行后基线）,EL150800460611,4.8C(80%)-4.8C,20,1,440,0.001814484642930044,0.042596767986903,0.027768794000867347
M2,早期运行特征 Ridge（运行后基线）,EL150800460613,6C(4%)-4.75C,20,1,466,0.0007395955557545539,0.02719550616838293,0.015538495491461789
M2,早期运行特征 Ridge（运行后基线）,EL150800460614,4.9C(27%)-4.75C,20,1,447,0.00014220157411132562,0.011924830150208666,0.0075542636288672745
M2,早期运行特征 Ridge（运行后基线）,EL150800465027,4.8C(80%)-4.8C,20,1,849,0.0035911861339655614,0.05992650610510813,0.04056003453029392
M2,早期运行特征 Ridge（运行后基线）,EL150800460486,3.6C(80%)-3.6C,20,2,2139,0.0055649186141704145,0.07459838211496557,0.0537254575993859
M2,早期运行特征 Ridge（运行后基线）,EL150800460498,6C(31%)-4.25C,20,2,441,0.00021272487138061048,0.014585090722399038,0.008110139311785801
M2,早期运行特征 Ridge（运行后基线）,EL150800460501,4.65C(69%)-6C,20,2,506,3.411849551744956e-05,0.005841103963930925,0.005032571545278462
M2,早期运行特征 Ridge（运行后基线）,EL150800460522,5.4C(50%)-3.6C,20,2,836,0.006001102502282994,0.0774667832188932,0.05615890320459648
M2,早期运行特征 Ridge（运行后基线）,EL150800460525,6C(50%)-3C,20,2,721,0.00013818264946359538,0.011755111631268985,0.009063145811133325
M2,早期运行特征 Ridge（运行后基线）,EL150800460618,7C(40%)-3C,20,2,681,0.000581953774384045,0.024123718087891117,0.012508786200059175
M2,早期运行特征 Ridge（运行后基线）,EL150800460659,5.4C(80%)-5.4C,20,2,849,0.0007648584874479835,0.02765607505500344,0.017599558630439178
M2,早期运行特征 Ridge（运行后基线）,EL150800464977,4C(80%)-4C,20,2,1413,0.0050500849142192964,0.07106394946961009,0.049040157999374855
M2,早期运行特征 Ridge（运行后基线）,EL150800460485,7C(40%)-3.6C,20,3,595,0.00029783562601411564,0.017257914880254674,0.010383200417269686
M2,早期运行特征 Ridge（运行后基线）,EL150800460506,6C(50%)-3.6C,20,3,683,0.0021797708504083867,0.04668801613271211,0.026788301744984904
M2,早期运行特征 Ridge（运行后基线）,EL150800460507,6C(30%)-3.6C,20,3,839,0.0005908265669901759,0.024306924260181006,0.014436583697339281
M2,早期运行特征 Ridge（运行后基线）,EL150800460603,4.65C(19%)-4.85C,20,3,468,7.78489524039903e-05,0.008823205336157052,0.0074826893350075935
M2,早期运行特征 Ridge（运行后基线）,EL150800460630,5.4C(70%)-3C,20,3,996,0.0006484321931503025,0.025464331782913577,0.015878531793030715
M2,早期运行特征 Ridge（运行后基线）,EL150800460634,3.6C(30%)-6C,20,3,490,0.0024613163235092514,0.049611655117615776,0.044633046932082095
M2,早期运行特征 Ridge（运行后基线）,EL150800463208,4C(40%)-6C,20,3,462,0.001312684730838177,0.0362309913035536,0.029464145883232436
M2,早期运行特征 Ridge（运行后基线）,EL150800463882,5.4C(40%)-3.6C,20,3,767,0.001132623753030648,0.03365447597319929,0.018110755549712483
M2,早期运行特征 Ridge（运行后基线）,EL150800460466,4C(13%)-5C,20,4,456,0.0002892263342496183,0.01700665558684653,0.013098893792216973
M2,早期运行特征 Ridge（运行后基线）,EL150800460513,5.6C(65%)-3C,20,4,408,0.00016876775371638255,0.012991064379656601,0.007047569831613835
M2,早期运行特征 Ridge（运行后基线）,EL150800460615,6C(40%)-3C,20,4,688,2.341759297337954e-05,0.004839172757133138,0.0033843952847300847
M2,早期运行特征 Ridge（运行后基线）,EL150800460628,5.2C(71%)-3C,20,4,442,0.00014156676278955044,0.011898183171793517,0.006757894940010502
M2,早期运行特征 Ridge（运行后基线）,EL150800460655,3.6C(22%)-5.5C,20,4,423,0.0019320261062325864,0.043954818919347015,0.033698792324555055
M2,早期运行特征 Ridge（运行后基线）,EL150800463229,7C(30%)-3.6C,20,4,945,4.991389649127633e-05,0.007064976750936717,0.0049737812572314775
M2,早期运行特征 Ridge（运行后基线）,EL150800464881,5.4C(60%)-3C,20,4,767,0.002030948598054162,0.04506604706488203,0.028014061788737266
M2,早期运行特征 Ridge（运行后基线）,EL150800464883,4.4C(80%)-4.4C,20,4,1053,0.004508226233667782,0.06714332605455126,0.045477899338067784
M2,早期运行特征 Ridge（运行后基线）,EL150800440551,4.4C(55%)-6C,20,5,440,0.006786950079687376,0.08238294774822867,0.06999705830642275
M2,早期运行特征 Ridge（运行后基线）,EL150800453773,6C(60%)-3C,20,5,596,0.0001633867869551679,0.012782284105556718,0.006624992456805387
M2,早期运行特征 Ridge（运行后基线）,EL150800460602,2C(2%)-5C,20,5,417,0.0005995464095867247,0.02448563680174001,0.014684635823245041
M2,早期运行特征 Ridge（运行后基线）,EL150800460604,4.9C(69%)-4.25C,20,5,477,0.0008401495424426081,0.028985333229801034,0.014592390893567538
M2,早期运行特征 Ridge（运行后基线）,EL150800460627,5.6C(58%)-3.5C,20,5,438,0.0011657886731122075,0.034143647624590545,0.01654744554535167
M2,早期运行特征 Ridge（运行后基线）,EL150800460640,6C(40%)-3.6C,20,5,710,3.467671723689113e-05,0.005888694017937349,0.0031230948270810875
M2,早期运行特征 Ridge（运行后基线）,EL150800460641,5.2C(58%)-4C,20,5,499,0.0001658870357968533,0.012879714119375992,0.01096097306466299
