replicate,method_id,rmse_log,mae_log,rmse_cycle,mae_cycle,overprediction_rate,mean_positive_log_error,mean_positive_cycle_error
756,P3_additive_gam,0.4605010244809413,0.29703140387060556,493.3412384562079,264.759970526424,0.4146341463414634,0.0820181569255014,47.53792586458898
756,C1_restricted_boosting,0.40749845478272595,0.28748429972214495,445.5020102242796,255.52705310149048,0.4878048780487805,0.10645967697822259,62.29165387765853
757,P1_ridge,0.34807167698499525,0.26101959213701476,308.3349492807531,185.38017104345886,0.525,0.1523594839492627,87.15848845357318
757,P2_elasticnet,0.35081533912575574,0.2634786536445775,308.9077474520969,186.89485339080812,0.525,0.15372743964790536,88.38124838694507
757,P3_additive_gam,0.3020977910492245,0.20851454959697419,287.13811229876615,153.43120221256027,0.45,0.0944954934098694,53.433336538814864
757,C1_restricted_boosting,0.269968511907761,0.17237089111593404,260.43538350796274,129.48774223767668,0.5,0.08966648197106789,53.14211132744763
758,P1_ridge,0.4075849880093302,0.26998032303794833,398.2656548668834,206.0602261408151,0.6428571428571429,0.12156623507019819,61.399528854053884
758,P2_elasticnet,0.42097055884581625,0.27787851676316144,402.8741510808395,210.75456572671283,0.5476190476190477,0.12540834556989874,63.86693429168866
758,P3_additive_gam,0.3816538529763173,0.2369556172801292,392.1615586764002,193.53391973342337,0.6190476190476191,0.11034430223727487,65.14346370049877
758,C1_restricted_boosting,0.35340346700505904,0.25372700515519514,355.69054763930137,195.43398530057237,0.47619047619047616,0.12015267572083596,67.08176840133362
759,P1_ridge,0.3494144433042878,0.27432355918932266,225.94965229278648,166.9873346006922,0.6190476190476191,0.19763843069959244,106.35183014343184
759,P2_elasticnet,0.3700236865819876,0.2886344408076177,236.31176307717618,175.5838769193229,0.5238095238095238,0.20879175707317174,113.24992137143855
759,P3_additive_gam,0.33413381192321934,0.2409484878995419,236.81076205860342,158.45342074088552,0.6190476190476191,0.15992659941584625,98.09873428071148
759,C1_restricted_boosting,0.3699766983157355,0.2878156653684009,242.61434409582498,180.0420821730267,0.6428571428571429,0.20509598938085202,118.94292401332793
760,P1_ridge,0.33834799070188887,0.2596081047483803,251.72463457217827,173.48795559123062,0.5609756097560976,0.15702320524960606,88.7586528259067
760,P2_elasticnet,0.35313513686124776,0.26926983728608594,259.51197879944635,179.4409759212572,0.5365853658536586,0.1638898527692305,93.61810939291568
760,P3_additive_gam,0.3181568143280459,0.2312285223465178,245.78252821232385,158.6703342962913,0.4634146341463415,0.12063720755183086,72.44736912725791
760,C1_restricted_boosting,0.29663434048303167,0.19725751181737047,222.9165287724265,136.49761297954953,0.5609756097560976,0.11305711150332594,67.55495315034152
761,P1_ridge,0.3305546748706451,0.25477820365737736,228.82387377104425,165.88848080837684,0.55,0.15203285673332959,85.99002563617464
761,P2_elasticnet,0.34668052025554846,0.262329981075418,238.3305421198591,171.58315627789221,0.45,0.15715041086827347,90.54343993064806
761,P3_additive_gam,0.3189342614917469,0.23024344283612058,232.1068091173661,157.0040140430347,0.525,0.12879805851283724,79.23233394008356
761,C1_restricted_boosting,0.3335122391975871,0.23318920338099006,232.3590100989104,156.54958229335335,0.625,0.15356380047323032,97.67405678792952
762,P1_ridge,0.4279487262925862,0.2850952999857045,422.90948574926716,222.91765291738722,0.55,0.11621071838162596,54.85916929183607
762,P2_elasticnet,0.44168540604002476,0.2948576192747289,426.3245310877693,228.16182858288886,0.525,0.12758276481570438,61.56298224663355
762,P3_additive_gam,0.3909356107608503,0.23974254231279035,415.38007565381474,205.89248265959614,0.425,0.06475319645961783,34.56408209434473
762,C1_restricted_boosting,0.36579846345196376,0.25341608300151164,374.1335734199047,202.93022653458542,0.45,0.10909861529853841,57.58683900120824
763,P1_ridge,0.40366283370166367,0.2849694864425821,391.8298529165978,217.33544145759146,0.4878048780487805,0.13416489112681562,75.55248735073461
763,P2_elasticnet,0.41548710020796265,0.29979382547543676,396.6915417720045,226.379455507291,0.43902439024390244,0.1424611220052136,80.80526345819102
763,P3_additive_gam,0.3767538563875759,0.232598817373473,383.8943734483629,189.76768612959773,0.4634146341463415,0.07986294446845904,48.730879345677884
763,C1_restricted_boosting,0.36414949023492843,0.2387138242536143,359.09605663753183,187.669293277044,0.5121951219512195,0.0880359093496924,53.869805612915684
764,P1_ridge,0.29355328684491266,0.2491444559091108,203.58594704576515,166.96584545749727,0.625,0.15014093886084462,86.10157420802474
764,P2_elasticnet,0.29656338929049947,0.24581221600528153,201.47090858174607,164.5077315813033,0.575,0.15249835421974892,88.27954290990263
764,P3_additive_gam,0.2404583404116317,0.18531589343514304,166.71358803142726,124.14468622331626,0.45,0.09323998405071363,53.4058710355243
764,C1_restricted_boosting,0.28017429878187716,0.19726501521281573,194.06063504570713,134.30781478146406,0.475,0.10228936007621618,60.89106841846685
765,P1_ridge,0.37665231316095504,0.27605108920448734,328.45795402876684,196.29362833554586,0.5714285714285714,0.1436476546224291,77.66666170286665
765,P2_elasticnet,0.3885342383437185,0.28682594180896825,332.7856924494649,202.64195012160403,0.5238095238095238,0.1513791319109149,82.51280592641527
765,P3_additive_gam,0.37511491812755965,0.25730017637366853,332.8363380353621,190.5045819558397,0.5,0.12873852943005654,78.52085845425185
765,C1_restricted_boosting,0.36662947566706755,0.2632580859057565,311.0852830471159,187.2581821845171,0.4523809523809524,0.12210874412927562,69.5134030173762
766,P1_ridge,0.30397864878008546,0.2366776346997014,216.52545079346095,155.10956312729826,0.525,0.1437578629593435,81.66323415973118
766,P2_elasticnet,0.31779579461666296,0.2430077731954566,223.58439619954186,158.95129806879683,0.525,0.14960426268619986,86.01781510398243
766,P3_additive_gam,0.2828031227399175,0.19956590744294728,215.55587600581183,138.39616781048807,0.55,0.1041216561360628,64.61123127193346
766,C1_restricted_boosting,0.2886114389363516,0.19477701508558856,208.19081979112883,129.72373675765704,0.45,0.09845012151546836,63.02261585385993
767,P1_ridge,0.37712412729642986,0.26940968848009134,351.87017104250384,205.76813844849715,0.5,0.11251235175043214,63.39636897608595
767,P2_elasticnet,0.38399170413840833,0.27026532139576126,354.782564323764,206.1171744728606,0.425,0.1159773427523185,66.14505316081775
767,P3_additive_gam,0.3536787297307557,0.2434927331471825,339.44553296156005,190.55478471286466,0.475,0.09673279340249752,57.93886458023692
767,C1_restricted_boosting,0.3504041721242866,0.26059571127869036,322.7410007860444,202.82382393016846,0.525,0.13005593363076556,82.93696973876146
768,P1_ridge,0.3377478977989293,0.24967881491195637,297.92436091821844,172.80791295700334,0.5853658536585366,0.1404264212124644,74.44398527056428
768,P2_elasticnet,0.34735948419531654,0.25586591808857684,300.2738534988409,176.20918334312603,0.5365853658536586,0.1441380355499095,76.97701075990014
768,P3_additive_gam,0.3042487111566998,0.2097789296831815,286.8395951407956,151.93290051655796,0.5365853658536586,0.10371698860231941,58.15614270845592
768,C1_restricted_boosting,0.2970540500688959,0.2079117208534828,264.72605401451455,144.22495371799513,0.3902439024390244,0.10508971726657597,57.52894086258451
769,P1_ridge,0.37882024603762554,0.2747709398949868,328.14173322013767,191.2470847754294,0.5609756097560976,0.14216322224181907,74.7848859418114
769,P2_elasticnet,0.39647883404590856,0.2871044676566972,335.49839838899084,199.11697271033964,0.5121951219512195,0.14694078251233525,78.35024034680232
769,P3_additive_gam,0.3711582673339234,0.25839005217440764,333.72070344914187,190.02582954300473,0.5609756097560976,0.12828447976689603,77.4863986849105
769,C1_restricted_boosting,0.37395144434602257,0.2567241988127958,314.08321063271063,178.9979323331592,0.4634146341463415,0.12545228426272084,71.94831327357066
770,P1_ridge,0.41178607571888487,0.2767451327518982,410.6502772828049,221.6202419261188,0.475,0.11081643474793249,62.95601149127212
770,P2_elasticnet,0.4243800197277009,0.28409853688034953,416.0830946919569,226.27206127761474,0.375,0.11808362593696756,68.35029507389386
770,P3_additive_gam,0.3996406651348475,0.24901753254622466,408.56789243213984,210.17779973080468,0.4,0.09188626822225998,58.79590368979782
770,C1_restricted_boosting,0.37472229063966644,0.2527666049636469,382.01290203896997,213.77108233183225,0.55,0.12526459981552565,84.12879959501814
771,P1_ridge,0.3355723469051957,0.2587155820656824,228.92341714056252,164.5245316776135,0.625,0.17252170290054253,95.32964212684453
771,P2_elasticnet,0.35654613950538344,0.26631450310165605,239.5642052189715,169.7589886011169,0.55,0.17889831693986585,100.47749011291896
771,P3_additive_gam,0.30305152278389136,0.20831335466873643,225.21914264481185,141.98927145896673,0.575,0.1270857026055183,78.262310392599
771,C1_restricted_boosting,0.3380191708349325,0.23038199816530874,233.73789186331217,149.50566154813401,0.55,0.1499639838319809,90.14651259821417
772,P1_ridge,0.29035573331370595,0.23196991009867224,209.87292113486632,164.4398092277612,0.43902439024390244,0.09390624035044678,53.78578382157927
772,P2_elasticnet,0.2887755454389315,0.22868612439745162,204.2516188999188,161.21998158390846,0.36585365853658536,0.09497733548215742,54.405995674926444
772,P3_additive_gam,0.2576818846127367,0.20678567865223174,180.1337592521782,144.56266843763382,0.4634146341463415,0.09644792417954931,58.4029205562575
772,C1_restricted_boosting,0.2857613969905642,0.20943552831061163,198.26104217855487,146.0225365176891,0.36585365853658536,0.08800625995622458,51.66318147204368
773,P1_ridge,0.312967195183436,0.23883139729726363,231.6756452985533,165.04422297414266,0.475,0.12075089568138189,70.89513714779085
773,P2_elasticnet,0.32393067726789926,0.2498020350631375,237.66757437877558,171.89621667853322,0.425,0.12827903012732786,76.20025519767353
773,P3_additive_gam,0.3120531703438663,0.22933535957393114,232.83915270047385,160.34340274532943,0.425,0.1085185232681511,66.93182395317116
773,C1_restricted_boosting,0.3266720396384574,0.22973686010089808,237.51212248283701,161.49697873305885,0.5,0.12174596835793665,78.95787744351603
774,P1_ridge,0.31144006995258544,0.24070426017575894,231.9935037048673,166.42022930599055,0.5121951219512195,0.13121979457584232,74.45405978088873
774,P2_elasticnet,0.3130883179305288,0.24086973509835505,229.64921581560117,165.40692670614862,0.43902439024390244,0.13457492269899346,76.54987507969759
774,P3_additive_gam,0.26414872342466467,0.17757689576534863,204.61770708107943,127.31849836295767,0.5121951219512195,0.08981630481469507,55.935851704057946
774,C1_restricted_boosting,0.2919467815425246,0.2216468464960248,218.08752170943885,155.27492811251656,0.4878048780487805,0.10349913587225856,64.29263297926337
775,P1_ridge,0.3152573834320475,0.21618139654723792,288.79042250879854,156.23851785675586,0.5714285714285714,0.1120774596562972,64.89913610941824
775,P2_elasticnet,0.3176114855705778,0.21160370269888298,290.3413135354605,153.72585480565505,0.5,0.10539225092414764,61.77268734214968
775,P3_additive_gam,0.3205136746809631,0.20510923060905198,292.72945607805747,150.35452006418,0.4523809523809524,0.11321610771547377,68.80420329135856
775,C1_restricted_boosting,0.26683546033840533,0.1750452315631447,258.02321979677043,129.88132067821,0.5238095238095238,0.08738683112028249,55.398639113227915
776,P1_ridge,0.3886649366952646,0.29611547033990837,336.79382942015604,213.61267176032158,0.5714285714285714,0.1605204912114997,94.26620765496264
776,P2_elasticnet,0.4006724538453363,0.30714151560595065,342.9037257305309,220.75586289776797,0.5476190476190477,0.16608466682786444,98.12006402036374
776,P3_additive_gam,0.39591751698777616,0.2645368923790761,346.28749775081,199.09024214612197,0.47619047619047616,0.1343055298658343,86.04306113885022
776,C1_restricted_boosting,0.38497638926482125,0.2817472128823383,327.1506060372918,205.5609988064035,0.5714285714285714,0.13989146695282806,88.07285917653424
777,P1_ridge,0.29667813957634137,0.19705799656641465,282.21507131561094,144.2558096433074,0.5714285714285714,0.10088985170799904,56.03080044839591
777,P2_elasticnet,0.29734417267883917,0.18893973125506033,282.0934104576781,139.48560407448153,0.5238095238095238,0.09648920826291822,54.40630977090279
777,P3_additive_gam,0.3243767450105609,0.23021591564288996,294.65154670339797,165.44960073768743,0.6428571428571429,0.13534340940858325,80.37469458088661
777,C1_restricted_boosting,0.2710521088043348,0.16601935472562826,258.2442218988728,124.35773459704441,0.3333333333333333,0.06023977827722187,35.388513749359056
778,P1_ridge,0.36537936908923224,0.2735834164442396,319.51552218508704,196.36099616461985,0.55,0.14843315089511014,83.75607143111809
778,P2_elasticnet,0.3764377819942659,0.2833674099852321,323.4414862106741,202.2317302560751,0.5,0.15822029638467408,90.46149000043609
778,P3_additive_gam,0.3314772721974866,0.22354727386134102,306.40789011998726,168.79570736050638,0.475,0.11356268200048314,69.48296558222651
778,C1_restricted_boosting,0.33292414926028907,0.22483449652949455,296.0944795966497,168.47991552305652,0.475,0.12782669713218897,79.21695995250006
779,P1_ridge,0.4556884260076501,0.333393148058021,461.47955917414214,262.642343888571,0.5853658536585366,0.17033779214391295,97.9320252066103
779,P2_elasticnet,0.46827914907662954,0.34445141369500293,467.0231645065765,269.86716959667086,0.5853658536585366,0.1774315607219372,102.9596629808503
779,P3_additive_gam,0.43780412139807134,0.283014004276541,456.5523863003129,235.55055537399122,0.43902439024390244,0.11720103799302689,71.97284595538285
779,C1_restricted_boosting,0.40153356112935046,0.26727776555468213,420.1947634046341,222.07288511265347,0.5365853658536586,0.12482857453454657,76.62220458348186
780,P1_ridge,0.2970423598822964,0.2279799329380576,215.97071345080656,151.43318723912054,0.6341463414634146,0.12931376727145863,74.22095565127249
780,P2_elasticnet,0.30654021035030277,0.23322608819800303,221.6236935817304,155.22840818564353,0.5365853658536586,0.12844459238261335,74.59121075947277
780,P3_additive_gam,0.280971599830027,0.19533034267304256,209.52166341668007,132.06406537873556,0.4634146341463415,0.09996767502652079,59.743719121054056
